issuekey,title,description,storypoint
MDL-43786,new theme like clean customisation settings,user pain easy quickly brand site target organisation without technical resources customize theme mediumsmall sites objective able set basics background colour text colour link colour logo task compile less php thought,100
MDL-43839,make clean default theme,clean needs default theme resolving issue likely impacted mdl,8
MDL-43842,import code atto back core,bump versions import code back github add standard plugins move pixicons core folder etc note coordinate david mudrak amos strings,5
MDL-43849,observers event userenrolmentdeleted tested via unit tests,view file enrolmetatestsplugintestphp notice observer functions actually validate observers working correctly also testing modforum observer userenrolmentdeleted event note already exists tests events enroltestsenrollibtestphp necessary validate whole event observer works expected,13
MDL-43853,make atto toolbar buttons display instead one one,buttons appearing onebyone looks distracting hide buttons loaded,8
MDL-43854,import collapse plugin prototypemoodlenet,code collapse plugin done prototypemoodlenet site get check code,2
MDL-43855,implement new equation editor atto,several sources choose requirements equation editor seem work existing equations created dragmath etc provide tabs buttons adding common latex elements see mathquill provide live equation preview editing equation show preview equation text editor even content saved allow access tex source equation allow editing existing equation without downloadinguploading files tied choice filter rendering equations filter responsible displaying equations live preview andor content editable region equation editor prototypemoodlenet site uses mathjax give list tabsbuttons common functions useful one anyway,20
MDL-43856,add mathjax filter,demo mathjax filter added prototypemoodlenet text editor demo pretty good implementation problems full mathjax library hundreds megabytes fonts big include whole thing moodle fonts stripped etc keep size one still alternative use cdn mathjax library default provide method download install full version moodledata people require firewallproxy etc things properly moodley wrapping mathjax library yui module including footer means loading mathjax block rest page displaying downside alternative method installing mathjax link additionalhtmlhead includes mathjax earlier equations page rendered earlier people prefer option maybe alternative way including load earlier however loadedlinked etc forum samples seen linked head almost default configuration xss risk tex allows tokens produce javascript rendering mathjax option specifically disabling dangerous commands needs enabled,40
MDL-43857,auto cleanup atto html,especially paste paste word functions experimental branch somewhere based regexes hard thing getting sufficient testing data access several versions word would help,40
MDL-43858,new atto plugin insert character,add insert character plugin atto,13
MDL-43859,new atto plugin insert smiley,add insert smiley plugin,8
MDL-43860,new atto plugin switch language ltrrtl,add plugin disabled default,8
MDL-43861,plugins fontbackground colours atto,disabled default accessibilty concerns around contrast,20
MDL-43862,add mediamanager plugin atto,requires iframe popup uses mform dependencies etc load,20
MDL-43863,add undoredo plugins atto,even though already native undoredo shortcuts asked,20
MDL-43864,add atto plugin prevent automatic linking,feature tinymce guess need disable default please,13
MDL-43865,add toolbar editor atto,allow reordering grouping buttons via admin page,3
MDL-43867,add content accessibility checker plugin atto,research either online tools javascript libraries checking accessibility block html giving recommendations ckeditor plugin like,40
MDL-43869,atto display qtype essay page,page uses ids form elements technically valid need special escaping calling yone needs escaping css selector,8
MDL-43870,blockquote atto behaves differently different browsers,browser implement different browsers different things pick best tag use manually set mdl,20
MDL-43884,dbgettables returns empty array external databases,external databases pass dbprefix false connecting gettables following check code thisprefix code results empty result condition never met driver considers prefix valid prefix noticed pgsql could bug drivers,5
MDL-43885,moodlecorenotificationconfirm treat like cancel,,5
MDL-43886,moodlecoredialogue leaves dom destroying,noticed trying debug issues confirmation dialogue although call destroy code actually remove dom minor issue think remove things dom prevent confusion issues wrong dialogue targetted somehow suggesting masteronly fix,3
MDL-43893,remove yui groupjs,couple innoculous pieces group javascript convert yui,3
MDL-43903,prevent error log output addodb phpunit execution,problem native mssql driver turns logging default instead hacking adodb silence tests caused following code native sql driver adodb sqlsrvlogsetsubsystemssqlsrvlogsystemall,4
MDL-43905,incorrect code updates login times,event migration code updating user login times got borked usertimemodified state get sync also painfully slow code coremoodlelibtestcasetestcompleteuserlogin time lower allowed start value failed asserting equal greater homejeromemoodlesintegrationmastermysqlimoodlelibphpunitclassesadvancedtestcasephp homejeromemoodlesintegrationmastermysqlimoodlelibtestsmoodlelibtestphp homejeromemoodlesintegrationmastermysqlimoodlelibphpunitclassesadvancedtestcasephp code time code triggers extra user updated event right user logged event also correct,4
MDL-43911,behat add option take page dumps,handy youre trying track issue xpaths set behatcontentdumppath run failing test copymove html file produced behat site view browser inspect page immediately failed,5
MDL-43931,write unit tests logging stores managers,need unit tests following manager legacy store standard store external store,20
MDL-43941,activity showhide toggle doesnt work hidden orphaned sections,clicking eye doesnt change status right click opening link new page works fine tested different themes topics course format tested firefox chrome,3
MDL-43948,possible reflected xss editor imagefile form fields,issue reported via security review totara since also affects moodlemaster reporting reasonably sure exploitable security expert therefore thought better report case feel free close bug case report follows detected exploiting parameter imagefile form located url siteurlusereditphpidcourse request post siteurlusereditphp payload code idcoursesesskeyxnwotlwuuqfusereditformmformisexpandedidmoodlemformisexpandedidmoodlepicturemformisexpandedidmoodleinterestsfirstnamewhitneymformisexpandedidmoodleoptionallastnameeldridgeemailwhitneyeldridgeanaplancominterestsothertagsmaildisplayimagealturl main stsubmitbuttonupdateprofile code response code dbdesubdirsmaxbytesareamaxbytesmaxfilesctxidcoursesesskeyxnwotlwuu height width styleborderpx solid objectdivnoscriptinput valueqss nameimagefile typehidden input value ididimagefile typehidden divdiv div idfitemidimagealt classfitem fitemftextdiv classfitemtitlelabel foridimagealtpicture description labeldivdiv code similar issue summaryeditoritemid parameter editor form elements problem occurs forms submitted value set initial value field form fails validation redisplayed someone could potentially insert something malicious value field executed page returns reason dont think exploitable seems malicious code originate execute client however note chrome xssauditor blocked code executing scripts source code found within request look see problem appears way values form elements filtered server side validation form failed getcleantype returning cleanhtml raw editor filemanager elements respectively cleanparam type paramcleanhtml applied three parameters editor descriptioneditortext descriptioneditorformat descriptioneditoritemid itemid format parameters seem even contain integers imagefile cleaned type paramraw default settype specified could problem form element types element settype specified insufficient filter type specified field cleaned way sent back client validation error,8
MDL-43955,atto input text parent contenteditable tag,input texts wrapped tag input content parent contenteditable tag pasted texts encapsulated tag contains element parent contenteditable tag key pressed points html source mode hwhy need trigger action section contenteditable parent tag sections contenteditable parent tag impacted action dealing parent tag course behavior user expect contenteditable editors wrap input text tags avoid issue hexample first section div second section div new section user tries right align section apply action parent tag first section impacted expected user behavior user want apply action new section div third section div,13
MDL-43965,deprecate addtolog function,addtolog function replaced event triggering addtolog calls core replaced function marked deprecated messages shown developers addons prompt upgrade would good direct transition documentation messages might also help discover addtolog calls might missed core issue represents first stage deprecation period deprecation decided default two versions may need longer second issue created finalise deprecation see,3
MDL-43966,write transition guide events logging,docs page developers needed describe replace current use addtolog event triggers,20
MDL-43967,write transition guide reports rely logs,docs page written developers describe replace current direct log queries logging readers,20
MDL-43969,improve accessibility shortform collapsing,raised mdl currently arialivepolite fieldsets propagates every element fieldset also announce whether fieldset open closed announce current state using ariaexpanded attribute remove arialivepolite fieldset problem current solution causes firefoxnvda read characters twice typed field,20
MDL-43990,atto add function format currently selected block,needed several issues sprint adding new issue handle edge cases plugins needing blockquote fix nolink ltrrtl,2
MDL-43994,hide dragdrop icon docked blocks,imo doesnt make sense display dragdrop icon docked block hide blocks docked,3
MDL-43997,dialogues longer show automatically modally,since mdl mdl landed master longer show types dialogue automatically modally,8
MDL-43999,atto double clicking image open image properties window,atto double clicking image open file properties window,4
MDL-44000,atto image sizes keep proportions resizing,changing sizes image resizing proportions kept making hard resize image properly option could optional tinymce,5
MDL-44002,decide upon intended screen reader support,screen readers weve come across seem things way differing levels support different accessibility features browsers operating systems need determine screen readers intend make moodle work best order choose optimal solution readers selection also big impact upon amount time requires develop new functionality changes test compatibility matrix ive created far approximately combinations screen reader browser operating system available users considerations ideally combinations possible add combination complexity increases dramatically time required development testing ideal solution would single well documented well tested widely available screenreader shows possible screen reader supports windows macintosh linux whilst providing support multiple browsers whilst mobile support would desirable think initially focus improving support desktop screen readers priority look adding mobile combinations later options data suggests widely used primary reader far jaws though usage seen rapid decline past years jaws followed popularity windowseyes apples voiceover chromevox screen reader weve come across support browser across multiple operating systems may also important consideration users present market share low new arena tell released february survey taking place may nvda came fourth place webaim survey also interesting option highest ranked free solution windows though compatible windows firefox browsers recommendations offer widespread selection makes sense choose following subset screen readers stage commented ease development screen reader present comparative support various accessiblity functionality jaws pros high market penetration cons cost users windows internet explorer nvda pros free midlevel market penetration cons windows firefox internet explorer voiceover pros free supports browsers tested also available ios cons mac chromevox pros free crossoperating system cons google chrome sources,40
MDL-44017,remove remaining uses contentviewed deprecate,still uses contentviewed core decided remove core educational value event doesnt contain enough information actually happened viewed events grouped together abstract parent coursemoduleviewed must store localised strings events store urls array geturl instead,20
MDL-44038,atto focus editor lost opening dialoguemenu,really inconvenient using keyboard buttons replicate type text select tab back link button toolbar trigger link button keyboard tab enter url tab validate dialogue cursor lost somewhere need tab get back editor also try style picker whenever select style cancel dropdown menu focus lost,8
MDL-44040,atto implement basic keyboard shortcuts people used,mac action browser responsible ctrl select ctrl bold ctrl copy ctrl italic ctrl underline ctrl paste ctrl cut ctrl redo ctrl undo ctrl shift shift redo editor specific notes tinymce adds ctrl respectively ctrl paragraph ckeditor adds ctrl opens link window ctrl alt enter fits editor window aloha editor add ctrl superscript ctrl subscript ctrl clear formatting ctrl insert link ctrl pre ctrl paragraph ctrl respectively google drive shortcuts noted,20
MDL-44042,keyboard dragdrop correctly move items top current parent,course resource dragdrop selecting top section activity already section causes move,5
MDL-44063,atto start new content paragraph tag default,currently atto insert anything empty text area works browsers use divs default would better make default paragraph semantic easily inserting init text removing cleanhtml thing div,40
MDL-44067,improve atto table controls,inline menu icons break badly prevent entering table cell need kept sync whenever source modified instead added remove menu icons clicking table button cursor cell open table context menu cell buttons showing state work even better,8
MDL-44079,pressing escape nested modal dialogues close top dialogue,open filepicker search preview file press escape modals closed instead top one,5
MDL-44083,atto wrong icons screenreader helper accessibility checker,existing useful icon things suggestions accessibility checker screenreader,5
MDL-44092,add active state buttons text cursor style applied,cursor bold text bold icon visually change,8
MDL-44101,create generic way widgets focus something close,ideally dialogue closed focus item opened another appropriate contextual item fairly generic thing try make easy everyone creating module widget plug,13
MDL-44106,use restore origin logged events,current problem problem cannot falsify log history injecting log records restore file events must always triggered need know courses coming means restore process needs log everything happening restore import backuprestore activities try restore logs restore different site cannot create log entries nonexistent users duplication course restore new course may bork stats statistics probably ignore events coming restore completely possible solutions use events trigger coreeventrestorestarted coreeventrestorefinished events might useful case log writers would watch start adding restore origin writing events storage restore process new pagegetrequestorigin idea one method tells something normal page cli restore restore code would use private api tell page restore startsend could even use would require new observer seem optimal time could add pagegetrequestip implemented could filter logs coming restore process stats areas want ignore events triggered restore next step would optionally restore original log data would need backuprestore support log stores new method base event class would overridden events recalculate ids,20
MDL-44107,deprecate eventcanview purpose clarified,canview method event base looked like good idea unfortunately easy cheap implement everywhere preset returns true admin makes unusable reports present reports expected use capability together corelogreadercanaccessreportcontext ignore coreeventbasecanview method,40
MDL-44124,ical import ignores recurrence rules,working mdl noticed import library ignores imported recurrence rules freqdaily valid rule,20
MDL-44127,atto improve api plugin wants multiple buttons,bit code expecting mapping plugins buttons need true used lrtrtl justify link could,2
MDL-44128,atto toolbar menus work keyboard navigation,confusing using leftright menu get context menu tab dropdown menu think use arrow keys case,8
MDL-44131,make atto equation editor example library aria toolbar,means manage active descendant keyboard navigation tabindex etc,20
MDL-44149,assignment resubmissions automatically reopen using quick grading,seems assignments automatically reopen attemptreopenmethoduntilpass set using savegrade function marking students one one using quick grading processsavequickgrades function result also affects offline grading worksheet,5
MDL-44161,modal dialogues cause jump page position,,8
MDL-44164,refactor atto code,ive put together mostly working poc restructure atto code present code based around structure must aware every editor page pass around elementid plugin adds buttons element single click handler code also meet coding style guidelines imo need refactor pass around elementid comply coding style requirements include api documentation assist plugin developers one editor instance per editor instances plugins editor rather globally make lives far easier future maintain well reducing code duplication allow people write plugins easily much less code duplication allow greater diversity plugins shorter period give better confidence thirdparty developers writing plugins new editor result community whole think much weve complained tinymce plugin structure personally feel needs done integration certainly release ive working poc semifunctional plugins already done others arent far took hours write including appropriate api docs,100
MDL-44215,atto toolbar wrap several lines,currently expanding buttons opened line next one creates inconsistent visual experience desktop buttons constant position makes easy find see appear expandingcollapsing damyon think blocker could improvement decide best functionality difficult differing opinions agree consistent order makes things easier learn repeated quickly improved keyboard shortcuts also maybe adding break noncollapsed buttons enough downside wrapping smaller screens real estate taken wrapping starts look random long short long short etc,13
MDL-44216,atto invert indentoutdent buttons,invert indentoutdent buttons inconsistent editor,5
MDL-44217,link colour bootstrapbase wcag compliant,according accessibility checker atto boostrapbaseclean contract links reported compliant wcag,8
MDL-44218,atto limit height editor prevent toolbar screen,limit height editor prevent toolbar screen options forced max height cannot changed default max height manually sized graceful resizing editor remains contained within usable space complexity option increasing order middle option may best compromise,13
MDL-44219,atto large selection causes editor freeze seconds,large selection causes editor freeze seconds due state checking button highlighting,40
MDL-44220,atto able set alignment flow images,able set alignment flow images,13
MDL-44221,atto table plugin adding table,table plugin adding table,40
MDL-44222,atto image plugin reliable editing existing image,selecting image clicking image button always work expected,20
MDL-44223,atto missing images displayed editor,images dead link displayed editor impossible select fix delete,8
MDL-44224,atto indentoutdent plugins use blockquote,indentoutdent plugins use blockquote tag inappropriate setting class indent seems best,100
MDL-44225,atto focus lost equation editor inserting symbol,focus lost equation editor inserting symbol cursor remain place insert multiple symbols,5
MDL-44226,atto simplifying accessibility checker display sensible content,simplifying accessibility checker display sensible content rather entire node,13
MDL-44227,atto screenreader helperaccessibility checker always display something missing images,screenreader helper always display something missing images currently images without alt tag reported identifiable,8
MDL-44228,atto able see list plugins available settings,able see list plugins available settings see tinymce example,8
MDL-44240,atto combine plugins indentoutdent one,combine plugins indentoutdent one,5
MDL-44241,atto combine plugins linkunlink one,combine plugins linkunlink one,8
MDL-44243,atto prettifying html switching html view,prettifying html switching html view use jsbeautify mit license purpose,5
MDL-44298,add html templating features atto text editor,editingteachers nonediting teachers capacity create html templates using tinymce html templating feature moodle moodle set new atto text editor replace tinymce editor moodle onwards possible incorporate html templating feature atto text editor enable continue use html templating functionality following video demonstrates tinymce html templating functionality video moodle tinymce editor html templates font awesome icons moodle video demonstrates type configuration features atto html templates would need video configuring moodle tinymce editor html templates font awesome icons moodle note example tinymce configuration instructions set feature also included video summary note please refer prior discussion topic html templating via tinymce text editor,100
MDL-44316,change tag api include contextid component tagging item,want update database table taginstance contextid component stored allow easy deletion tags cleaning particular areas moodle also consistent parts moodle api file area,40
MDL-44338,show move drag handle header add block block,issue mdl changes block drag drop works drag handles entire header removed causes issues scrolling mobiles consistent drag drop areas moodle change longer possible move add block block reason show drag icon make,8
MDL-44340,replace addtolog modworkshop part,unfinished mdl code git grep addtolog modworkshoplocallibphp calluserfuncarrayaddtolog args code,13
MDL-44361,update yui,released week addressing number issues weve patched meantime,5
MDL-44366,filterglossary potential slow large sites,followon mdl removed global text caching need examine glossary filter probably add muc caching improve performance glossary filter puts links texts glossary entries quite lot processing going background even simple text replacement needs redone every time cache invalidated petr raised fully correct way would use new events asyetunwritten hooks invalidate caches think might much want see quick solution even may mean relying lessperfect cache invalidation issue requires performance comparison tests fix,40
MDL-44368,filteractivitynames improved dropping global text cache,followon mdl removed global text caching need examine activity names filter probably add muc caching improve performance activitynames filter puts links texts activities course petr raised fully correct way would use new events asyetunwritten hooks invalidate caches think might much want see quick solution even may mean relying lessperfect cache invalidation tests showing performance beforeafter required,20
MDL-44370,incorrect urls calendar logs log loglive reports,calendar actions adding editing events generate logs logs link page format courseeventphpactioneditid reports link generats error specified path exist,3
MDL-44430,atto triggers required still focus,sure best describe one open form dont enter anything yet following press bold button toolbar click editor area use keyboard shortcut bold italic underline etc seems time content editable loses focus trigger various checks rather time editor whole loses focus,5
MDL-44447,grade add option export total letters,gradebook try export grades want add option add new column end total letter based gradesletters setting course,40
MDL-44475,atto using deprecated features modules,quick commit tidy,3
MDL-44478,remove duplicates yui rollup,converted simpleyui must made transposition error include module twice slightly different rollups first never used result duplicates ive removed yuibase get features loaderbase loaderrollup loaderyui contain metadata moodle loader fetching mechanism broken way would see large bang working javascript within moodle clarify already included using yui rollup modules filesize savings content size gzipped size,5
MDL-44496,buffer raw data instead full events log stores,problem event contains references snapshots large custom objects consumes memory also need get extra info origin put data buffer theory might change possibly restore future yet another problem buffer events want store hmm patch actually reduces code duplication,4
MDL-44500,validate course matching context new events,theoretically somebody might supply inconsistent course context combination triggering event use developer checks warn problem,2
MDL-44512,custom menu submenu arrows appear right rtl languages,bootstrapbasebased themes create custommenu consists multiple levels example custommenu fine install switch rtl language try using custom menu observe submenus arrows appear right rather left observe activated submenus expected,3
MDL-44523,define correct edulevel events,educational level inconsistently used places including reports documentation doesnt consider cases like reportparticipation etc would nice review events fix edulevel required,13
MDL-44596,declare interfaces supported reports implemented stores,need provide following information admins report declare interfaces supports store declare interfaces implements,20
MDL-44597,add support source maps lessphp,compiling less php designer mode add source maps make easier debug css,5
MDL-44627,showhide edit title group mode module buttons dont trigger coursemoduleupdated event,edit coursemodule change visibility coreeventcoursemoduleupdated however module visibility changed course page via specical icon similar event inconsistence creates problem module trying react visibility status changes example trying emit special event student able see assignment text poasassignment module,8
MDL-44637,tool list events,events added updated hard find events available data store need tool useful two main user groups analystsresearchers understand data may found logs developers understand events available use tool generate list events core include highlevel descriptions event list much possible payload data event filtersearch verbmodule etc list observers consuming events,100
MDL-44704,coreeventmessagesent class passed system context,decided scrum passing system context sending messages,3
MDL-44717,incorrect urls strings many events,many events incorrect urls example return new moodleurlreportlogliveindexphp arrayid thiscourseid return new moodleurlreportlogindexphp arrayid thiscourseid etc issues events well missingincorrect strings etc,20
MDL-44745,typo mod assign fullname function,userid userid thanks mark master bug introduced mdl,5
MDL-44746,remove incorrect use snapshots events,using snapshots events functions getlegacylogdata getlegacyeventdata,5
MDL-44748,make atto default editor upgrade,new installs ugrades,5
MDL-44749,collapse plugin handle suboptimal toolbar configuration,collapse plugin fail gracefully fewer groups fewer groups either fail gracefully add button option show groups count number groups show plugin imo ive gone groups option theres strong chance plugin group thus take whole slot also displayed visible default,5
MDL-44751,update showgroups string attocollapse,discussed demo yesterday code show first groups collapsed code,2
MDL-44752,correct uses color colour atto plugin language strings,code accessibilitycheckerlangenattoaccessibilitycheckerphpstringneedsmorecontrast colors foreground background text enough contrast fix warning change either foreground background color text easier read backcolorlangenattobackcolorphpstringpluginname background color fontcolorlangenattofontcolorphpstringpluginname font color code,3
MDL-44754,explain meaning group names toolbar configuration,real meaning atm need unique needs explaining admin setting help,3
MDL-44755,atto plugins using different icons plugin toolbar,examples accessibility plugins combined plugins,5
MDL-44756,atto collapse plugin setting help update,change description show first groups collapsed,2
MDL-44757,change tex help link equation editor point moodle docs page,moodle docs page point good external references,5
MDL-44758,atto prevent new table creation within existing table,create table another table clicking table icon cursor caption selecting one cell click table icon also happens select caption cell step expected result table editing context menu popup actual result new table creation dialogue appears click add new table doesnt work,20
MDL-44759,atto undo starts highlighted empty field,insert behind scenes gets caught undo stack think treating undo plugin would fix,5
MDL-44760,atto menu styles inconsistent,atto drop menu styles currently using new invented style changed match drop menus moodle menu styles moodle course editing menus edit pdf menus edit pdf menus designed barbara course editing ones done sam aim make issue issue pick winner make atto look like,20
MDL-44761,display list keyboard short cuts somewhere alt buttons,take account current browser etc,13
MDL-44762,atto title plugin bugs possible choose title menu nothing happens,notes demo menu isnt closed selecting title applied select choose select text open menu press escape open menu press stays happens firefox chrome,13
MDL-44763,atto image plugin remove word preview dialogue,unnecessary,2
MDL-44764,change wording atto image plugin,alt decorative fields new wording describe image someone cannot see description necessary,5
MDL-44765,attoimage dialogue resized accessibility warning displayed,using image plugin open plugin find image try submit without setting alt presentation issue dialogue resized fine users users smallheight devices submit button may dropped bottom page,5
MDL-44768,atto save cursor position undoredo stack restore,suggestion fred atto demo,40
MDL-44769,atto table plugin caption field text input textarea,simples,3
MDL-44770,change table context menu open table button table cell,also maybe change wording insert column current cell,8
MDL-44771,atto tables long captions wrap table,css bug table plugin stylescss sets fixed height caption minheight,5
MDL-44772,atto respect height original text area field used,something changed atto always huge yuk seriously real problem long forms,13
MDL-44773,accessibility checker trigger selection updated selects image nodes,image button toolbar highlighted accessibility helper correctly,5
MDL-44775,atto show html view monospace font,says,2
MDL-44776,make atto equation editor dialogue wider,bit keep mobile mind please,5
MDL-44777,atto equation editor example toolbar consistently sized buttons,set minwidth buttons examples toolbar line better,3
MDL-44778,atto equation editor put border around preview,says,2
MDL-44779,mathjax menus show behind dialogues,noticable atto equation editor,13
MDL-44780,enable mathjax filter default,new installs sure upgrades dont want tex filters dont really know filters handle tex,5
MDL-44781,reformatrewrite help text mathjax needs line breaks,reported andrew,2
MDL-44782,fix lang string mathjax filter setting http,says,2
MDL-44784,atto plugins settings show settings links manage plugins page,probably something plugininfo,20
MDL-44794,getgroups getgroupsall groupsgetusergroups covered unit tests,following functions used moodle currently covered unit tests behat tests cover large degree would nice additional assurance getgroupsall getgroupsgroupingid modinfolibphp appear covered modinfolibtestphp groupsgetusergroups grouplibphp groupsgetusergroups tested grouplibtestphp,8
MDL-44806,accessibility checker goes wide unnecessarily,would better adapted content better,5
MDL-44808,table creation box huge giving much room accessibility info,problem dialogue big makes want see bottom something important seems like info getting much prominence,2
MDL-44810,bolditalics buttons dont maintain selection pressed,steps reproduce atto write damo rulez select word damo word press bold button expected result word damo formatted bold selection remains damo actual result word damo formatted bold selection retained insertion point moves end word note contrasting behaviour google docs guess word etc,5
MDL-44824,strings missing subplugins,logstore subplugins displayed plugins overview page log store manager logstore string missing translate internal name logstore assignsubmission assignfeedback ltisource think ignore assignment subplugin,2
MDL-44826,atto many image alignment options,think superscript subscript removed probably others want keep interfaces simple,5
MDL-44827,atto insert image fails ios,buy iphone ill fix,13
MDL-44830,atto redo behaviour bit wonky,undoredo get little confused duplicates one stacks bit testing multiple undoredos shows action,8
MDL-44831,atto save undo stack text deletion,undo stack save triggered arrow keys clicks content area based testing native undo chrome could possibly improve save position someone starts deleting things hit delete times save first one could detecting new text shorter previous text save stack set deleting flag would need test performance really long bit text sucky browser guess,8
MDL-44832,modassign grading table menus show,new yui bug menus positioned way screen probably easiest move edit menus like course editing ones old ones could tested behat anyway,5
MDL-44844,custom menu broken nonbootstrap themes,custom menu code uses yui menunav module deprecated reason broken master probably yui update bootstrapbase provides renderer uses yui module bootstrap affected noticed broken modassign fixed converting actionmenu doesnt really help custom menu though,13
MDL-44846,atto font colors broken,needs investigated regardless text field form validation reporting empty switching html view work maybe issues note might played fontcolor backcolor test mayve related,8
MDL-44874,perrequest temp directories,according docs script tries use temp files created current request bug needs fixed load balanced environment without sticky sessions multiple web servers local temp dirs defined web servers local file systems least two cases files used current request upload users via csv restoring course backups trying perform actions leads errors inability complete actions unless local tempidr cfgtempdir removed configuration losing local tempdir functionality issue introduces new function code makerequestdirectoryexceptiononerror true code used way maketempdirectory take subdirectory argument always outputs full path new directory ensures deleted request finishes,40
MDL-44881,dialogue pick file file picker nicely styled,see screenshots following checkboxes well displayed padding right text inputs small seem close edge info bottom separator separator bottom glued sides accessibility point view pretty sure file info properly ready span considered word separator margins fields seems unnecessarily high themes affected clean base tested select base pass themebase url,20
MDL-44923,gradebook export xml format handle settings export new updated grades,setting export new updated grades gradebook export xml format handled preview file reproduce gradebook course graded activity sure activity course category gradebook export section select xml format sure select export new updated grades click submit preview show new updated grades expected click download expected result exported file contain new updated grades actual result file include grades new updated grades wrong,20
MDL-44927,atto improvements table editing,discussed scrum yet happy table editing controls atto probably move comprehensive table editing dialogue future late start work meantime improvements made context menu make much nicer use add option addremove caption table hide options dont make sense menu opens add caption table caption move left column left implemented issue tested still confusing use went made entries context menu hidden didnt make sense selected cell added edit table entry opens window edit caption change headers table,13
MDL-44929,update yui,due release tuesday april code freeze week current history rollup still items missing integrated week currently affected dragdrop broken devices whilst trying fix android calendar css rtl nonrtl happens logging levels minor yet history yahoo based california suspect wont actually see tuesday evening think consider whether allow anyway pov patch release think minor release yuis pov theyre including new pure module css dictates minor release rather patch dragdrop issue main consideration imo,8
MDL-44949,repository picking atto image plugin broken,bug mdl prevents picking image repository,2
MDL-45029,weight defaults zero weighted mean grades aggregation method,adding new assignments new courses weight grade gradebook defaults zero weighted mean grades aggregation method certain situations new assignment added gradebook set simple weighted mean switched desired weighted mean grades aggregation default weight show intended however grading aggregation switched weighted mean grades subsequent assignments added default weight gradebook instead intended steps reproduce add new course save new course main page click turn editing first available week click add activity resource click assignment add name assignment add description click save return course click course administrationgradescategories items click full view option notice aggregation set default simple weighted mean grades select drop menu aggregation change weighted mean grades save changes notice weight default shows intended return course add new assignment steps detailed within week new week save return course click course administrationgradescategories items click full view notice aggregation set weighted mean grades setting earlier changed saved notice default weight recently added assignment showing,20
MDL-45040,atto selection reverts previous selection toolbar button press webkit browsers,presents selection made dragging cursor outside editor mouse button released repro steps launch atto select text making sure cursor stays within editor good way doubleclicking word select text dragging outside editor releasing mouse button click toolbar button observe selection reverted first thing selected,5
MDL-45070,add support mariadb ubuntu,ubuntu using bit complex database version mariadbsaucylog need relax regex bit,2
MDL-45292,bad rtl filepicker styles,css styles filepicker look good ltr least dont consider rtl circumstances themebasefilemanagercss line fptoolbar div paddingright rule applies erroneously rtl line dirrtl fptoolbar div widthpx rule rule came mdl seems like really really bad idea see line fptoolbar img marginright rule applies erroneously rtl line fpviewbar style definition includes marginright ltr recent files ltrpng problem rtl since circumstance element question floats left rule removed need textalign rule rtl rule match viewbar actually narrower takes due negative margins actually appears smaller line dirrtl fpviewbar definition includes explicit width declaration private files rtlpng enough need horizontal space alfrescos selectbox see mdl themebasefilemanagercss line filepicker fptoolbar div fpnavbar filemanagertoolbar fptoolbar div margin rule matching rtl definition line dirrtl filepicker fpviewbar marginleft rule erroneous puts viewbar right border,5
MDL-45381,modforum subscriptioncreated subscriptiondeleted events link incorrect locations,create forum enable optional subscription edit subscribers add subscriber remove subscriber check logs change modforum subscriptioncreated subscriptiondeleted events link modforumsubscribersphp identified,5
MDL-45395,phpole gplincompatible,removed mdl reported debian another instance libphpexcelphpexcelsharedole note specified exception made moodle implies relicensing bit hazy dont need get rid,40
MDL-45504,decide moodle requirements push environmentxml,need decide asap phpdbmoodle versions requirements put environmental tests adding supported branches time change php version changes populated various installers replace new one corresponding get list candidates grep grep php look mdl status unify duplicated checks dont forget myisam thing mdl ciao,13
MDL-45562,editing external blog throws exception,register external blog click edit cog change something try save reproduced pretty sure previous versions code invalid user information error debug info select user null deleted array error code invaliduser stack trace line libdmlmoodledatabasephp dmlmissingrecordexception thrown line libdmlmoodledatabasephp call moodledatabasegetrecordselect line libaccesslibphp call moodledatabasegetrecord line blogexternalblogeditphp call contextuserinstance output buffer bnoticeb undefined property stdclassfiltertags bhomemarinarepositoriesintmastermoodleblogexternalblogeditphpb line bbbr bnoticeb undefined variable newexternal bhomemarinarepositoriesintmastermoodleblogexternalblogeditphpb line bbbr bnoticeb trying get property nonobject bhomemarinarepositoriesintmastermoodleblogexternalblogeditphpb line bbbr code,8
MDL-45580,pdf annotations remain pdf replaced,student edits assignment submission deletes pdf already annotated teacher adds new pdf submission annotations given teacher old pdf remain new pdf steps reproduce course create assignment allows file submissions student submit pdf file assignment teacher annotate students pdf submission save student return assignment click edit submission delete existing pdf file upload new pdf file save changes teacher access assignment click viewgrade submissions click grade icon grade column student launch pdf editor observe expected results annotations old pdf file display new pdf submission actual results annotations old pdf file retained display newly submitted pdf file,20
MDL-45594,fix use order messaging system,peer reviewer two diffs review please comment think better solution think neither marks tims see mdl problem lines code noformat message libphp matches select mruseridto userid maxmrid mid select mruseridfrom userid maxmrid mid order mrid desc select museridto userid maxmid mid select museridfrom userid maxmid mid order mid desc order mrid descordering give result ordering timecreated faster noformat,20
MDL-45611,question text overlaps parts edit quiz page,edit quiz page question text random questions overlaps maximum mark input box things see screen grab reproduce add new quiz course add several questions category question bank edit quiz page add random question selecting category quiz observe overlap screengrab,13
