issuekey,title,description,storypoint
BAM-7735,share git cache among server local agents concurrent builds,bam git like summary concurrent builds local agent grab copy cache code retrieval cache reused locally checkouts conurrent builds require changing cache lock strategy readwrite see comment,3
BAM-7771,build plan failed run marked queued present queue,see failed run error noformatconfluence trunk staging dumping confluence smoke tests extranet staging smoke tests conffuncsmokesmoke build conffuncsmokesmoke cancelled marked queued present queue jan remove error list clear error log noformat,5
BAM-7812,instant message notifications longer say new test failures tests failed,seem recall bamboo notifications used tell many test failures new seems gone missing recent milestones beac really useful information often tells whether broke build someone else,1
BAM-7814,move plan logs configuration screen,doesnt make lot sense least bad option link bottom view configuration plan logs button top left back view configuration,1
BAM-7833,users cant reset passwords global anonymous permission disabled,global anonymous permission access disabled user still login order reset password steps reproduce disable access permission anonymous users admin global permissions logout try reset password using cant access account link receive email link click link result redirected login page reset password page login correct password reset page displayed useful user forgot password,2
BAM-7840,source checkout local agent fail cache deleted change collection source checkout,may happen user manually deletes cache directory change collection source checkout workaround wait next build may detect case missingobjectexception refill cache retry checkout something similar already source directory messed checkouts,1
BAM-7924,errors source checkout correctly propagated causing plans pass shouldnt,jobs build actually failed repository exceptions didnt even get running however error propagated bamboo depending builder use plan may may fail exception cause particular failure build logs shown ant build failed code feb build cruchgchainint started building agent bambooagentprivateatlassiancom feb build always requires clean checkout feb cleaning build directory optbambooagentxmldatabuilddircruchgchainint feb updating source code revision daabdbeffbfebcbed feb error occurred executing build cruchgchainint null feb build failed since text build success found last lines output feb running post build plugin server jmeter aggregator build processor server feb running post build plugin server clover delta calculator feb running post build plugin server build hanging detection configuration feb running post build plugin server post command server runner feb running post build plugin server ncover results collector feb running post build plugin server findbugs server build processor feb generating build results summary feb saving build results disk feb indexing build results feb finished building cruchgchainint code build logs shown script build passed code feb build cruchgchainfuncfe started building agent bambooagentprivateatlassiancom feb build always requires clean checkout feb cleaning build directory optbambooagentxmldatabuilddircruchgchainfuncfe feb updating source code revision daabdbeffbfebcbed feb error occurred executing build cruchgchainfuncfe null feb build successful since return code feb running post build plugin server jmeter aggregator build processor server feb running post build plugin server clover delta calculator feb running post build plugin server build hanging detection configuration feb running post build plugin server post command server runner feb running post build plugin server ncover results collector feb running post build plugin server findbugs server build processor feb generating build results summary feb saving build results disk feb indexing build results feb finished building cruchgchainfuncfe code,2
BAM-8015,accesslogfilter maven artifact sharing much logging,essentially every request mvn resource gets logged exclude maven urls access log filter make sure plugin logs actual hits artifact served,1
BAM-8059,enable button change run button,disabled plan dashboard intdpl clicked enable enable plan button hasnt changed button change run button see attached screenshot,1
BAM-8070,make bamboo windows installer work nicer default permissions,moment default permissions windows really screw since write atlassianbamboolog running dir services tmp directory,2
BAM-8072,user configure key value pairs parameters plan level,currently global parameters story allow user define parameters plan level expose jobs within plan,5
BAM-8073,user override key value pairs running manual build,triggering build manually user asked wants overwrite existing parameters plan,2
BAM-8083,null repository,dummy repository basically doesnt anything,2
BAM-8089,make variables available environment variables,script could use easily,3
BAM-8213,new dialog forms revert initial data validation error,might actually happening forms bamboo reproduce stage configuration plan edit stage remove name add description something cause validation error submit notice validation causes data entered wiped original data restored,1
BAM-8216,build hung never finish even killing agent related process,got build hung manual stop didnt work killed process agents spite still thinks building something even agent atlassian idle building plans check threaddump server plan executed still thinks building maybe concurrency builds set,3
BAM-8222,moveplans invalidate caches,doesnt invalidate build definition cace may invalidate dashboard cache either,1
BAM-8241,make importexportmanager available plugins,ive trying create crossproduct way restores rest resource would make life much simpler integration tests could put applications known state test run tried writing rest resource bamboo found could get importexportmanager injected chance make available plugins uses,1
BAM-8256,maven artifact sharing breaks server configured use ssl job running,bamboos tunnel valid ssl certificate noformat buildmar downloading buildmar downloaded xworkatlassianpom buildmar downloading buildmar warning unable get resource ognlognlpom repository atlassianbambooartifactsharing error transferring file javasecuritycertcertificateexception subject alternative names matching address found buildmar downloading buildmar downloaded ognlpom buildmar downloading buildmar warning unable get resource jbossjavassistpomga repository atlassianbambooartifactsharing error transferring file javasecuritycertcertificateexception subject alternative names matching address found buildmar downloading buildmar downloaded javassistgapom buildmar downloading buildmar warning unable get resource orgrifersrifecontinuationspom repository atlassianbambooartifactsharing error transferring file javasecuritycertcertificateexception subject alternative names matching address found noformat,2
BAM-8324,upgrade gadgets,get date february common upgrade pack need upgrade gadgets easy fixes minor gadgets,2
BAM-8325,upgrade atlassian xwork,get date february common upgrade pack need upgrade xwork,1
BAM-8379,context contains arrays expects strings validation failure,task code validation failure recopy everything request back stack rerendering values entered user remain problem actioncontext puts everything array usually would string whilst front end code accomodates doesnt selectshowhide stuff originally going convert everything string put stack sure many assumptions make supposed strings front end really want array,1
BAM-8383,creating task without executable selected dies badly,click save maven task moment havent selected actual builder drop dies badly rather returning nice validation error drop please select builder,1
BAM-8419,finalise task wording planjob creation screens,also task editing screens wording available soon,1
BAM-8438,create popup available variables,popup display available global variables accessible plan job configuration pages popup tab variables,2
BAM-8454,jobs different subversion repositories host failed checkout source code revision,tried use following jobs different subversion locations plan bamboo main job plugin trigger job notice first job uses svnprivate second uses svnpublic different paths host bamboo fails running second job attempts check first jobs revision second jobs subversion repository work failed checkout source code revision heres example internal bamboo server,2
BAM-8456,git repository locks indexlock windows agents,whenever error occurs windows agents checkout phasegitoperationhelpercheckout gitindexlock file handle became locked system disallowing operations particular plan details bsp,3
BAM-8478,using git repository type connect github using ssh keys,attempting use key log github account using private key get authentication error specifying key ssh connect github fine using usernamepassword temporary work around,2
BAM-8492,release management plugin release build postchainaction javalangnullpointerexception,ive taken new jar still get erro system error details build lgxt test lgxt release postchainaction javalangnullpointerexception occurrences first occurred apr last occurred apr javalangnullpointerexception comatlassianbamboobuildvariablebuilderbeanimplgetvariablesforsubscriptionscontextvariablebuilderbeanimpljava comatlassianbamboobuildvariablebuilderbeanimplfiltervariablesbynamevariablebuilderbeanimpljava comatlassianbamboobuildvariablesubstitutionbeanimplsubstitutebamboovariablesvariablesubstitutionbeanimpljava comatlassianbamboobuildvariablesubstitutionbeanimplsubstitutebamboovariablesvariablesubstitutionbeanimpljava comsysblissbamboopluginsbrmpactionpostrunnerstaggerrunnerruntaggertaggerrunnerjava comatlassianbamboopluginsbrmpactionbrmpchaincompleteactionexecutebrmpchaincompleteactionjava comatlassianbamboochainschainpluginsupportimplchaincompletedchainpluginsupportimpljava comatlassianbamboochainschainexecutionmanagerimplfinalisechainstateifchainexecutionhascompletedchainexecutionmanagerimpljava comatlassianbamboochainschainexecutionmanagerimplaccesschainexecutionmanagerimpljava comatlassianbamboochainschainexecutionmanagerimplrunchainexecutionmanagerimpljava comatlassianutilconcurrentmanagedlocksmanagedlockimplwithlockmanagedlocksjava comatlassianbamboochainschainexecutionmanagerimplexecutechainexecutionmanagerimpljava comatlassianbamboochainschainexecutionmanagerimplaccesschainexecutionmanagerimpljava comatlassianbamboochainschainexecutionmanagerimplrunchainexecutionmanagerimpljava comatlassianutilconcurrentmanagedlocksmanagedlockimplwithlockmanagedlocksjava comatlassianbamboochainschainexecutionmanagerimplhandleeventchainexecutionmanagerimpljava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkormhibernatehibernateinterceptorinvokehibernateinterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava proxyhandleeventunknown source comatlassianeventlegacylegacylistenerhandlerlegacylistenerinvokerinvokelegacylistenerhandlerjava comatlassianeventinternalasynchronousableeventdispatcherrunasynchronousableeventdispatcherjava javautilconcurrentthreadpoolexecutorworkerruntaskthreadpoolexecutorjava javautilconcurrentthreadpoolexecutorworkerrunthreadpoolexecutorjava comatlassianbamboobuildpipelineconcurrentnamedthreadfactoryrunnamedthreadfactoryjava javalangthreadrunthreadjava ive simple devenv build,1
BAM-8503,jdk label default jdk,moment first one,1
BAM-8507,fix logs pages plans jobs,still wasnt fixed table get rid view link logs tab job maybe even dispaly last lines logs inline hide show twixie,2
BAM-8529,bamboo fails check git code due missing object command line git clones repo fine,checking checkout revision fcbfaaddeaecbedbad failed due missing object adaebccdedd note might happen repository contains submodules bamboo currently support git submodules bug find repo contains submodules,3
BAM-8542,tests recorded error cause build display test results,see following failure,2
BAM-8551,execution accesskeye build instance results page found,steps open build instance hit browsers hotkey edting page found cause looking generates html fault obvious codehtml classhidden hrefbuildadminediteditbuildconfigurationactionbuildkeyeccecc accesskeyeedit plana code suggestion like possibility directly edit config build instance hence would want dropped useful debugging builds hence fix link case build instances,1
BAM-8556,maven auto dependency parent checkbox disabled,maven dependencies determined bamboo instance still exist however child checkbox greyed parent,2
BAM-8639,update bamboo plugin sdk default project simple task,include two sample tasks builder task executable test collector things showcase executables taskrequirementsupport capabilitydefaultshelper processservice testcollationservice custom testreportcollector testcollectionresult implement explain tasktestresultssupport task categories,3
BAM-8678,update context sensitive help bamboo,per release process already updated helppathsproperties docs,1
BAM-8707,simplify capability message tasks,message currently reads agents capable building job however agents currently offline disabled job capable building elastic cloud images way long section distracts red color actual task hand shorten agents images capabilities run job link capabilities requirements tab numbers agents whether online offline people click requirements tab see detailed message also align text right see screenshot,1
BAM-8746,tasks fail windows exceed maxpath limit chars,might see something like following noformat specified path file name long fully qualified file name must less characters directory name must less characters noformat,2
BAM-8784,rest api provide manual stages information,manual flag stage definition manual stage stage result data related manual stage lifecycle required proper displaying navigator,1
BAM-8785,build results incomplete manual stages clearly marked views,stage stage result jobs result results plan configuration navigator plan navigator stages configuration page plan result navigator mockups come,2
BAM-8786,plan execution stop manual stage,object necessary execute current lap created execution results stages jobs created chain execution started jobs executed current lap additional status flag new executionstate enum resultsummary chain result marked waiting continue executionstate enum resultssummary plan status successful failures executed jobs,1
BAM-8787,user resume execution plan stopped manual stage,stage could resumed stage chain executions stopped bamboo know stage execute new actions menu item continue plan result job result automatically resumes manual stage visible execution stopped manual stage play button navigator manual stage tick,1
BAM-8789,user execute manual stages automatically specific conditions,run parameterized build dialog new tab jira side see mockups release management spec rest api parameters allow run stage name manual stage automatically run including automatically run previous manual stages well url parameters accepted action rest api,2
BAM-8790,user see dashboard plans manual stages waiting execution,latest executed plan stopped manual stage marker direct action available continue,1
BAM-8791,plan configuration validated resuming plan execution,plan validated stored result partial job results error friendly presented user stage job meant executed removed plan plan structure stages jobs changed,2
BAM-8805,events manual stagesrerun stage,stop manual stage result manual stage restart failed stage,1
BAM-8806,plugin points manual stagesrerun stage,stop manual stage resume manual stage restart failed stage,2
BAM-8866,bamboo updating mercurial subrepositories getting source build server,sac use mercurial project subrepository folder uielegant specified hgsub file project setup correctly get commit push pull changes etc however changes subrepository made bamboo build fails hgexe command appears work getting project cache folder though subrepository uielegant missing tries update working folder bambooxmldatabuilddiraiedevjob fails saying working folder specified uielegant resolve,2
BAM-8868,build time statistics sum job times rerun builds,manual stage waiting execution changes build time statistics sum job execution counted chain stop chain start times,1
BAM-8896,whilelist bamboo rest proxy bamboo jira plugin,done moment since dont know urls want hit,1
BAM-8899,git repository check symbolic links correctly,see quote hey folks rolling new instance bamboo using git repository clone repo using local git client symbolic links checked correctly bamboo checks files contain name files linked quote,1
BAM-8955,handle authentication errors returned proxy,jira polls bamboo could require oauth handshake need make sure works flows nicely,2
BAM-8957,strange errors disappearing oauth consumers jbac talking jdog,trying make gadgets work jdog getting login approve button jdog clicked got redirected jbac approved access back jdog still get login approve button tried reduce jdog oauth consumer jbac clicked delete get error popup something along lines failed remove oauth consumer tried several times result refreshed page consumer still visited look access tokens got noformat comatlassiantemplaterendererrenderingexception javalangnullpointerexception consumer comatlassiantemplaterenderervelocityonesixinternalvelocitytemplaterendererimplrendervelocitytemplaterendererimpljava sunreflectgeneratedmethodaccessorinvokeunknown source sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava orgspringframeworkosgiserviceimportersupportinternalaopserviceinvokerdoinvokeserviceinvokerjava orgspringframeworkosgiserviceimportersupportinternalaopserviceinvokerinvokeserviceinvokerjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopsupportdelegatingintroductioninterceptordoproceeddelegatingintroductioninterceptorjava orgspringframeworkaopsupportdelegatingintroductioninterceptorinvokedelegatingintroductioninterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkosgiserviceutilinternalaopservicetcclinterceptorinvokeunprivilegedservicetcclinterceptorjava orgspringframeworkosgiserviceutilinternalaopservicetcclinterceptorinvokeservicetcclinterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkosgiserviceimportersupportlocalbundlecontextadviceinvokelocalbundlecontextadvicejava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopsupportdelegatingintroductioninterceptordoproceeddelegatingintroductioninterceptorjava orgspringframeworkaopsupportdelegatingintroductioninterceptorinvokedelegatingintroductioninterceptorjava orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava proxyrenderunknown source comatlassianoauthserviceproviderinternalservletuseraccesstokensservletdogetaccesstokensservletjava javaxservlet javaxservlet comatlassianpluginservletdelegatingpluginservletservicedelegatingpluginservletjava javaxservlet comatlassianpluginservletservletmodulecontainerservletserviceservletmodulecontainerservletjava javaxservlet orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianapplinkscorerestcontextcontextfilterdofiltercontextfilterjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comopensymphonymodulesitemeshfilterpagefilterparsepagepagefilterjava comopensymphonymodulesitemeshfilterpagefilterdofilterpagefilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianbamboofilteraccesslogfilterdofilteraccesslogfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgacegisecurityutilfilterchainproxyvirtualfilterchaindofilterfilterchainproxyjava orgacegisecurityprovidersanonymousanonymousprocessingfilterdofilteranonymousprocessingfilterjava orgacegisecurityutilfilterchainproxyvirtualfilterchaindofilterfilterchainproxyjava comatlassianbamboofilterseraphloginfilterdofilterseraphloginfilterjava orgacegisecurityutilfilterchainproxyvirtualfilterchaindofilterfilterchainproxyjava orgacegisecurityutilfilterchainproxydofilterfilterchainproxyjava orgacegisecurityutilfiltertobeanproxydofilterfiltertobeanproxyjava comatlassianbamboofilterbambooacegiproxyfilterdofilterbambooacegiproxyfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianbamboofilterlicensefilterdofilterlicensefilterjava comatlassiancorefiltersabstract orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianjohnsonfiltersabstractjohnsonfilterdofilterabstractjohnsonfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianseraphfiltersecurityfilterdofiltersecurityfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianseraphfilterbaseloginfilterdofilterbaseloginfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianoauthserviceproviderinternalservletoauthfilterdofilteroauthfilterjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassiansecurityauthtrustedappsfiltertrustedapplicationsfilterdofiltertrustedapplicationsfilterjava comatlassianpluginservletfilterdelegatingpluginfilterdofilterdelegatingpluginfilterjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkormhibernatesupportopensessioninviewfilterdofilterinternalopensessioninviewfilterjava comatlassianbamboopersistencebamboosessioninviewfilterdofilterinternalbamboosessioninviewfilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava comatlassianpluginservletfilteriteratingfilterchaindofilteriteratingfilterchainjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava comatlassianpluginservletfilterservletfiltermodulecontainerfilterdofilterservletfiltermodulecontainerfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgspringframeworkwebfiltercharacterencodingfilterdofilterinternalcharacterencodingfilterjava orgspringframeworkwebfilteronceperrequestfilterdofilteronceperrequestfilterjava orgapachecatalinacoreapplicationfilterchaininternaldofilterapplicationfilterchainjava orgapachecatalinacoreapplicationfilterchaindofilterapplicationfilterchainjava orgapachecatalinacorestandardwrappervalveinvokestandardwrappervalvejava orgapachecatalinacorestandardcontextvalveinvokestandardcontextvalvejava orgapachecatalinacorestandardhostvalveinvokestandardhostvalvejava orgapachecatalinavalveserrorreportvalveinvokeerrorreportvalvejava orgapachecatalinacorestandardenginevalveinvokestandardenginevalvejava orgapachecatalinaconnectorcoyoteadapterservicecoyoteadapterjava orgapachejkserverjkcoyotehandlerinvokejkcoyotehandlerjava orgapachejkcommonhandlerrequestinvokehandlerrequestjava orgapachejkcommonchannelsocketinvokechannelsocketjava orgapachejkcommonchannelsocketprocessconnectionchannelsocketjava orgapachejkcommonchannelsocketsocketconnectionrunitchannelsocketjava orgapachetomcatutilthreadsthreadpoolcontrolrunnablerunthreadpooljava javalangthreadrunthreadjava caused javalangnullpointerexception consumer comatlassianoauthutilchecknotnullcheckjava comatlassianoauthtokentokenbuilderconsumertokenjava comatlassianoauthserviceprovidersalpluginsettingsserviceprovidertokenstoregetpluginsettingsserviceprovidertokenstorejava comatlassianoauthserviceprovidersalpluginsettingsserviceprovidertokenstorekeytotokenapplypluginsettingsserviceprovidertokenstorejava comatlassianoauthserviceprovidersalpluginsettingsserviceprovidertokenstorekeytotokenapplypluginsettingsserviceprovidertokenstorejava comgooglecommoncollectiteratorsnextiteratorsjava orgapachevelocityruntimedirectiveforeachrenderforeachjava orgapachevelocityruntimeparsernodeastdirectiverenderastdirectivejava orgapachevelocityruntimeparsernodeastblockrenderastblockjava orgapachevelocityruntimeparsernodeastifstatementrenderastifstatementjava orgapachevelocityruntimeparsernodesimplenoderendersimplenodejava orgapachevelocitytemplatemergetemplatejava orgapachevelocitytemplatemergetemplatejava comatlassiantemplaterenderervelocityonesixinternalvelocitytemplaterendererimplrendervelocitytemplaterendererimpljava noformat went back oauth consumers page consumer gone readded works also get gadgets authenticate weird know best bug reports happend,3
BAM-8969,older version bamboo trying run newer version data stop server,bamboo instance shutdown run pointing homedir change bamboocfgxml old build number build number checked clear higher one installation bamboo even start avoid potential changes version would make database avoid data corruption,1
BAM-8972,ability test collater aggregate test results,one task creates test results job bamboo able save test results tasks last task test results saved presented desired behavior task create test results final test report include results tasks created tests,2
BAM-8976,restricted administrators cannot delete move create plans,users restricted administrator permissions studio customers able see screens move delete plans try perform action prevented due method level permission checks planmanager appears aclbuildadmin applicationcontextacegiauthorization granted restricted administrators normal administrators,1
BAM-8985,git repository work command git log,bsp steps reproduce set git plan example pointing gitgithubcomatlassianhomebrewgit set branch master atlassiansdk create script task containing git log tick clean working directory build force clean build doesnt really matter issue run plan might need run twice observe problem build fail fatal bad default revision head expected behavior see git changesets logs successful build,3
BAM-9014,applink type recognised annonymous access turned,need white list restapplinksmanifest also check integration guys urls need publicly available,1
BAM-9018,creation trusted apps fails hibernate exceptions,hibernate operation could execute jdbc batch update sql batch entry insert trustedapps appid publickey appname timeout trustedappsid values jira miibijanbgkqhkigwbaqefaaocaqamiibcgkcaqeawwkhipczktqcdodkcatkkcfvcahsrxzomufiqfeqretwipfaobcmngixbwnapcjkkphytxunwasrthmisdthovbbwrnertafzjwnusyoogwnhhssacsicrxifhnphnrtuzergonbbybybqvkpxzuwdywhzkidphciwxhchzvlxtzxcjotoqlmnhowwhdctueqbanlwzfprwehznimbdraomprnoabjprxpoimfdijpraijoyyazvkddvmqyasyqaqqxtlhblxojappwidaqab null aborted call getnextexception see cause nested exception javasqlbatchupdateexception batch entry insert trustedapps appid publickey appname timeout trustedappsid values jira miibijanbgkqhkigwbaqefaaocaqamiibcgkcaqeawwkhipczktqcdodkcatkkcfvcahsrxzomufiqfeqretwipfaobcmngixbwnapcjkkphytxunwasrthmisdthovbbwrnertafzjwnusyoogwnhhssacsicrxifhnphnrtuzergonbbybybqvkpxzuwdywhzkidphciwxhchzvlxtzxcjotoqlmnhowwhdctueqbanlwzfprwehznimbdraomprnoabjprxpoimfdijpraijoyyazvkddvmqyasyqaqqxtlhblxojappwidaqab null aborted call getnextexception see cause,1
BAM-9029,expiry shared artifacts,seems like global artifact expiry affecting shared artifacts jobs producing shared artifacts around big constantly running diskspace server possibility outdate shared artifacts stored server,2
BAM-9033,contents atlassianbundledpluginszip retained memory,seeing heap dump bamboo studioatlassiancom content atlassianbundledpluginszip retained memory tomcat webappclassloader problem already addressed confluence conf jira jradev similar solution implemented bamboo avoid using classloader access file file isnt large bamboo jira confluence still fairly significant amount heap space wasting actually considerably bigger studio standalone bamboo studio normally,1
BAM-9089,release status synced via rest status call jira bamboo plugin,whats happening oauth token expired release user done dance returned tab panel tab panel queries bamboo detects build finished success failure releases jira version frontend code update fact version released even though status released sent back via json response,2
BAM-9102,bamboo returns json response submit edit artifact dependency dialog using enter,steps reproduce click edit artifact dependency focus destination directory field change text press enter bamboo briefly shows unknown error occurred returns json response see video,1
BAM-9114,running bamboo remote agent service windows user system parameter passed javaiotmpdir fails build,agent runs system param javaiotmpdir defaults cwindowstempbuildkey build works fine run agent user trying get around permissions issues writing param javaiotmpdir defaults cdocuments settingsusernamelocal settingstempbuildkey build runs first task runs ant script get message says colorred build failed target exist project projectnamecolor even though see param passed quotes space path taken care thats find log build script appear anywhere even embedded word,2
BAM-9210,agenterrorwrongstate defined bambooactionsupportproperties,removing agent building currently,1
BAM-9231,race condition create duplicate plan keys causing bamboo fail start,looks like doublepost create plan form resulted duplicate plan key creation noformat bamboo select buildid buildkey build buildid buildkey trunk jstmvn jstmvn job noformat excerpt bamboo logs time noformat ecfbcf info tpprocessor accesslogfilter sysadmin post eddccbc info tpprocessor accesslogfilter sysadmin post edcdc info tpprocessor plancreationtemplate creating plan key jstdevjstmvn edb info tpprocessor plancreationtemplate new build created key jstdevjstmvn edbec info tpprocessor plancreationtemplate creating plan key jstdevjstmvn edce error atlassianeventbameventspoolthread chainexecutionmanagerimpl could start executing plan jstdevjstmvn plan stages defined edb error tpprocessor fiveohoh exception thrown edc orgspringframeworkdaoincorrectresultsizedataaccessexception query return unique result edc orgspringframeworkormhibernatesessionfactoryutilsconverthibernateaccessexceptionsessionfactoryutilsjava edc orgspringframeworkormhibernatehibernateaccessorconverthibernateaccessexceptionhibernateaccessorjava edf orgspringframeworkormhibernatehibernatetemplateexecutehibernatetemplatejava eddc orgspringframeworkormhibernatehibernatetemplateexecutehibernatetemplatejava edbc comatlassianbambooplanplanhibernatedaogetplanbykeyplanhibernatedaojava edfac sunreflectgeneratedmethodaccessorinvokeunknown source edfac sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava edc javalangreflectmethodinvokemethodjava edb orgspringframeworkaopsupportaoputilsinvokejoinpointusingreflectionaoputilsjava edb orgspringframeworkaopframeworkreflectivemethodinvocationinvokejoinpointreflectivemethodinvocationjava edeec orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava edbc orgspringframeworktransactioninterceptortransactioninterceptorinvoketransactioninterceptorjava edbc orgspringframeworkaopframeworkreflectivemethodinvocationproceedreflectivemethodinvocationjava edaa orgspringframeworkaopframeworkjdkdynamicaopproxyinvokejdkdynamicaopproxyjava edec proxygetplanbykeyunknown source edec comatlassianbambooplanplanmanagerimplgetplanbykeyplanmanagerimpljava eda comatlassianbambooplanplanmanagerimplgetplanbykeyplanmanagerimpljava noformat completely breaks bamboo longer even start without throwing incorrectresultsizedataaccessexception ideally uniqueness key enforced via database constraint,2
BAM-9297,modify bamboo bamboo agents first use javahome variable starting,users report bamboo starts using first java command path rather respecting exported javahome varible inconsistent iwth atlassian tools example jira look javahome variable starting need test behaviour bamboo server bamboo agents information caused issue see,1
BAM-9339,jbam builds versions tab panel breaks issues associated version,related builds date filter looking builds specific version causes null pointer exceptions bamboo issues version fix required bamboo side avoid null pointers maybe jira side prevent making unecessary call first place code info qtp accesslogfilter admin post error qtp fiveohoh exception thrown javalangnullpointerexception comatlassianbamboopluginsjirapluginactionsajaxviewbuildresultsbyjirakeyexecuteviewbuildresultsbyjirakeyjava sunreflectnativemethodaccessorimplinvokenative method sunreflectnativemethodaccessorimplinvokenativemethodaccessorimpljava sunreflectdelegatingmethodaccessorimplinvokedelegatingmethodaccessorimpljava javalangreflectmethodinvokemethodjava code,1
