issuekey,title,description,storypoint
APSTUD-4941,numberformatexception jsstylevalidatorenternumber,attempting run style validator extdebugalljs get following sequence errors code entry comaptanaeditorjs message build qualifier error error trying parse number stack javalangnumberformatexception javamathbigdecimalinitbigdecimaljava javamathbigdecimalinitbigdecimaljava comaptanaeditorjsvalidatorjsstylevalidatorenternumberjsstylevalidatorjava comaptanaeditorjsvalidatorjsstylevalidatorenternodejsstylevalidatorjava comaptanaeditorjsvalidatorjsstylevalidatoraccessjsstylevalidatorjava comaptanaeditorjsvalidatorjsstylevalidatorenternodejsstylevalidatorjava comaptanaparsingutilparseutiltreeapplyparseutiljava comaptanaparsingutilparseutiltreeapplyparseutiljava comaptanaeditorjsvalidatorjsstylevalidatorbuildfilejsstylevalidatorjava comaptanacoreinternalbuildlazybuildparticipantbuildfilelazybuildparticipantjava comaptanacorebuildunifiedbuilderbuildfileunifiedbuilderjava comaptanacorebuildunifiedbuilderdobuildfilesunifiedbuilderjava comaptanacorebuildunifiedbuilderbuildfilesunifiedbuilderjava comaptanacorebuildunifiedbuilderfullbuildunifiedbuilderjava comaptanacorebuildunifiedbuilderbuildunifiedbuilderjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildloopbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbuildbuildmanagerjava orgeclipsecoreinternaleventsautobuildjobdobuildautobuildjobjava orgeclipsecoreinternaleventsautobuildjobrunautobuildjobjava orgeclipsecoreinternaljobsworkerrunworkerjava code searching code appears set code code chartstyle padding animationenabled true font name tahoma color size datatip padding border color xbbe size background color xdaef alpha font name tahoma color size bold true code,2
APSTUD-5380,code formatter right trim lines trim also comments,please make option right trim lines code formatter also trim trailing whitespaces comments noone probably want spaces end line,5
APSTUD-4944,jslint inside aptana runs far slower command line,check time approximate time takes lint extdebugalljs create new web project add extdebugalljs project turn jslint build validator clean project time long takes finish indexing seconds download run command line make sure use java jar jslintjavajar maxerr extalldebugjs replicate number warnings output runs fraction time,8
APSTUD-4945,add support indexing egglinks,steps reproduce install package using egglink pip install pathtoproject reference package within another project actual result unresolved symbols expected results able use symbols without errors,5
APSTUD-4946,cannot add new lines ticket submitter,trying submit ticket helpaptanasubmit ticket interface unable add newlines inconvenient steps reproduce field cannot format information steps single line second pressing enter tries submit ticket,5
APSTUD-4947,cannot submit tickets development versions,trying submit ticket helpaptanasubmit ticket interface results remote error version aptana studio valid project key apstud,5
APSTUD-4948,nullpointerexception reconcile,error happened openingchangingclosing big php file exception thread comaptanaeditorcommontextreconcilercommonreconciler javalangnullpointerexception comaptanaeditorcommontextreconcilercommonreconcilingstrategyreconcilecommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilingstrategyreconcilecommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilingstrategyfullreconcilecommonreconcilingstrategyjava comaptanaeditorcommontextreconcilercompositereconcilingstrategyfullreconcilecompositereconcilingstrategyjava comaptanaeditorcommontextreconcilercommonreconcilerprocesscommonreconcilerjava orgeclipsejfacetextreconcilerabstractreconcilerbackgroundthreadrunabstractreconcilerjava,5
APSTUD-4949,php formatter inserts tab indent formatter settings use editor settings edit set use spaces,php editor policy set spaces indent width formatting set use editor settings get tab indent code php echo code code php echo code,8
APSTUD-4950,php formatter butts trailing singleline comments right preceding code space,snippet code trailing singleline comment formatting gets butted end preceding code space code beginning comment pretty common add spaces see option control spacing code php echo code code php echo code,8
APSTUD-4952,npe unifiedbuildergetbuildparticipantmanager,start studio starts indexing projects shut studio may tricky replicate see log file code entry orgeclipsecoreresources message problems occurred invoking code plugin orgeclipsecoreresources stack javalangnullpointerexception comaptanacorebuildunifiedbuildergetbuildparticipantmanagerunifiedbuilderjava comaptanacorebuildunifiedbuilderdobuildfilesunifiedbuilderjava comaptanacorebuildunifiedbuilderbuildfilesunifiedbuilderjava comaptanacorebuildunifiedbuilderfullbuildunifiedbuilderjava comaptanacorebuildunifiedbuilderbuildunifiedbuilderjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildloopbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbuildbuildmanagerjava orgeclipsecoreinternaleventsautobuildjobdobuildautobuildjobjava orgeclipsecoreinternaleventsautobuildjobrunautobuildjobjava orgeclipsecoreinternaljobsworkerrunworkerjava handle properly code,3
APSTUD-4953,npe corestubbergetrubycorestubdir,start studio ruby beginning load shut studio tricky replicate look log file may see code javalangnullpointerexception comaptanarubyinternalcoreindexcorestubbergetrubycorestubdircorestubberjava comaptanarubyinternalcoreindexcorestubbergeneratestubscorestubberjava comaptanarubyinternalcoreindexcorestubberruncorestubberjava orgeclipsecoreinternaljobsworkerrunworkerjava code,3
APSTUD-4956,unable findreplace whitespace editor,steps reproduce open text file press ctrlf input number whitespace tabs spaces left textfield input number whitespace tabs spaces right textfield actual result find replacefind replace replace buttons still disabledgrayed expected result find replacefind replace replace buttons enabled,5
APSTUD-4957,pydev nightly indexer indexes open files,python indexing seems broke latest nightly reproduce create new python project create three files project initpy testpy testpy add following contents code testpy test import spam testpy class spamobject pass code close editors except testpy add space delete trigger reindexing actual result spam marked unresolved import expected result spam recognised open testpy retrigger indexing symbol recognised,8
APSTUD-4959,building workspace slow many diskindexreadstring errors log file,time build workspace operation launched aptana chokes certain files appear javascript files killing aptana deleting suspected files restarting aptana seems solve problem reappears soon files put back project large selection following errors log file code entry comaptanaindexcore message build error null stack javaioutfdataformatexception comaptanainternalindexcorediskindexreadstringdiskindexjava comaptanainternalindexcorediskindexreadcategorytablediskindexjava comaptanainternalindexcorediskindexmergecategorydiskindexjava comaptanainternalindexcorediskindexmergecategoriesdiskindexjava comaptanainternalindexcorediskindexmergewithdiskindexjava comaptanaindexcoreindexsaveindexjava comaptanaindexcoreindexqueryindexjava comaptanaeditorjscontentassistindexjsindexreadergetpropertiesjsindexreaderjava comaptanaeditorjscontentassistjsindexqueryhelpergetpropertiesjsindexqueryhelperjava comaptanaeditorjscontentassistjsindexqueryhelpergetmembersjsindexqueryhelperjava comaptanaeditorjscontentassistjsindexqueryhelpergetglobalsjsindexqueryhelperjava comaptanaeditorjsinferencingjsnodetypeinferrervisitjsnodetypeinferrerjava comaptanaeditorjsparsingastjsidentifiernodeacceptjsidentifiernodejava comaptanaeditorjsparsingastjstreewalkervisitjstreewalkerjava comaptanaeditorjsinferencingjsnodetypeinferrergettypesjsnodetypeinferrerjava comaptanaeditorjsinferencingjsnodetypeinferrergettypesjsnodetypeinferrerjava comaptanaeditorjsinferencingjsnodetypeinferrervisitjsnodetypeinferrerjava comaptanaeditorjsparsingastjsbinaryarithmeticoperatornodeacceptjsbinaryarithmeticoperatornodejava comaptanaeditorjsparsingastjstreewalkervisitjstreewalkerjava comaptanaeditorjsinferencingjssymboltypeinferrerprocessvaluesjssymboltypeinferrerjava comaptanaeditorjsinferencingjssymboltypeinferrergetsymbolpropertyelementjssymboltypeinferrerjava comaptanaeditorjsinferencingjssymboltypeinferrerprocesspropertiesjssymboltypeinferrerjava comaptanaeditorjsinferencingjsnodetypeinferrervisitjsnodetypeinferrerjava comaptanaeditorjsparsingastjsobjectnodeacceptjsobjectnodejava comaptanaeditorjsinferencingjsnodetypeinferreraddtypesjsnodetypeinferrerjava comaptanaeditorjsinferencingjsnodetypeinferrervisitjsnodetypeinferrerjava comaptanaeditorjsparsingastjsassignmentnodeacceptjsassignmentnodejava comaptanaeditorjsparsingastjstreewalkervisitjstreewalkerjava comaptanaeditorjsinferencingjssymboltypeinferrerprocessvaluesjssymboltypeinferrerjava comaptanaeditorjsinferencingjssymboltypeinferrergetsymbolpropertyelementjssymboltypeinferrerjava comaptanaeditorjsinferencingjssymboltypeinferrergetsymbolpropertyelementjssymboltypeinferrerjava comaptanaeditorjsinferencingjssymboltypeinferrermapjssymboltypeinferrerjava comaptanaeditorjsinferencingjssymboltypeinferrermapjssymboltypeinferrerjava comaptanacoreutilcollectionsutilmapcollectionsutiljava comaptanacoreutilcollectionsutilmapcollectionsutiljava comaptanaeditorjsinferencingjssymboltypeinferrergetscopepropertiesjssymboltypeinferrerjava comaptanaeditorjscontentassistindexjsfileindexingparticipantprocessparseresultsjsfileindexingparticipantjava comaptanaeditorjscontentassistindexjsfileindexingparticipantindexjsfileindexingparticipantjava comaptanacoreinternalbuildindexbuildparticipantbuildfileindexbuildparticipantjava comaptanacoreinternalbuildlazybuildparticipantbuildfilelazybuildparticipantjava comaptanacorebuildunifiedbuilderbuildfileunifiedbuilderjava comaptanacorebuildunifiedbuilderdobuildfilesunifiedbuilderjava comaptanacorebuildunifiedbuilderbuildfilesunifiedbuilderjava comaptanacorebuildunifiedbuilderfullbuildunifiedbuilderjava comaptanacorebuildunifiedbuilderbuildunifiedbuilderjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerrunbuildmanagerjava orgeclipsecoreruntimesaferunnerrunsaferunnerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbasicbuildloopbuildmanagerjava orgeclipsecoreinternaleventsbuildmanagerbuildbuildmanagerjava orgeclipsecoreinternaleventsautobuildjobdobuildautobuildjobjava orgeclipsecoreinternaleventsautobuildjobrunautobuildjobjava orgeclipsecoreinternaljobsworkerrunworkerjava code,13
