issuekey,title,description,storypoint
MESOS-4813,implement base tests unified container using local puller,using command line executor test shell commands local docker images,2
MESOS-4817,remove internal usage deprecated json endpoints,still use deprecated json internally tests documentation,3
MESOS-4818,add end end testing appc images,add tests covers integration test appc provisioner feature mesos containerizer,3
MESOS-4819,add documentation appc image discovery,add documentation appc image discovery feature covers use case implementation detail simple discovery,3
MESOS-4820,need set exposed ports docker images containerconfig,docker images expose command associated tells container runtime tcp ports microservice wishes expose outside world unified containerizer project since mesoscontainerizer going natively support docker images imperative mesos container run time mechanism expose ports listed docker image first step achieve extract information docker image set containerconfig containerconfig used pass information isolator networkcni isolator install port forwarding rules expose desired ports,1
MESOS-4821,introduce port field imagemanifest order set exposed ports container,networking isolators networkcni need learn ports container wishes exposed outside world achieved adding field imagemanifest protobuf allowing imageprovisioner set fields inform isolator ports container wishes exposed,1
MESOS-4822,add support local image fetching appc provisioner,currently appc image provisioner supports fetching would valuable add support local file pathuri based fetching,2
MESOS-4823,implement port forwarding networkcni isolator,docker appc images wish expose ports microservices listening outside world containers running bridged ptp networking achieved installing port forwarding rules agent using iptables done networkcni isolator reason would like functionality implemented networkcni isolator cni plugin specifications currently support specifying port forwarding rules install rules isolator needs two pieces information exposed ports address associated container bother available isolator,2
MESOS-4824,filesystemlinux isolator unmount orphaned persistent volumes,persistent volume orphaned framework registers checkpointing enabled framework starts task persistent volume agent exits task continues run something wipes agents meta directory removes checkpointed framework info agent agent comes back recovers framework task found task considered orphaned agent currently unmount persistent volume saying glogv code linuxcpp ignoring cleanup request unknown container adddbfbdc code test implemented,2
MESOS-4825,masters slave reregister logic update version field,masters logic reregistering slave update version field slave reregisters new version,1
MESOS-4829,remove graceperiodseconds field shutdown event protobuf,two ways shutdown executor triggered receives explicit shutdown message agent recovery timeout period elapsed executor still hasnt able reconnect agent currently executor library relies field graceperiodseconds default value seconds handle second scenario driver used trigger grace period via constant defined srcslaveconstantscpp agent may want force shorter shutdown grace period oversubscription eviction may shorter deadline future read value via environment variable,3
MESOS-4830,bind docker runtime isolator docker image provider,image provider specified docker dockerruntime set would meaningful executables check added make sure docker runtime isolator using docker image provider,1
MESOS-4832,dockercontainerizertestrootdockerrecoverorphanedpersistentvolumes exits tmp directory bindmounted,tmp directory mesos tests create temporary directories bind mount test suite exit code run dockercontainerizertestrootdockerrecoverorphanedpersistentvolumes leveldbcpp opened leveldbcpp compacted leveldbcpp created iterator leveldbcpp seeked beginning leveldbcpp iterated keys replicacpp replica recovered log positions holes unlearned recovercpp starting replica recovery recovercpp replica empty status replicacpp replica empty status received broadcasted recover request recovercpp received recover response replica empty status mastercpp master cccefadfedadba ipmesosphereio started recovercpp updating replica status starting mastercpp flags startup acls allocationintervalsecs allocatorhierarchicaldrf authenticatetrue authenticate authenticateslavestrue authenticatorscrammd authorizerslocal credentialstmpdjhtvqcredentials frameworksorterdrf helpfalse hostnamelookuptrue initializedriverloggingtrue logautoinitializetrue logbufsecs logginglevelinfo maxcompletedframeworks maxcompletedtasksperframework maxslavepingtimeouts quietfalse recoveryslaveremovallimit registryreplicatedlog registryfetchtimeoutmins registrystoretimeoutsecs registrystricttrue rootsubmissionstrue slavepingtimeoutsecs slavereregistertimeoutmins usersorterdrf versionfalse webuidirusrlocalsharemesoswebui workdirtmpdjhtvqmaster zksessiontimeoutsecs mastercpp master allowing authenticated frameworks register mastercpp master allowing authenticated slaves register credentialshpp loading credentials authentication tmpdjhtvqcredentials mastercpp using default crammd authenticator mastercpp using default basic http authenticator mastercpp authorization enabled hierarchicalcpp initialized hierarchical allocator process whitelistwatchercpp whitelist given mastercpp newly elected leader master cccefadfedadba mastercpp elected leading master mastercpp recovering registrar registrarcpp recovering registrar leveldbcpp persisting metadata bytes leveldb took replicacpp persisted replica status starting recovercpp replica starting status replicacpp replica starting status received broadcasted recover request recovercpp received recover response replica starting status recovercpp updating replica status voting leveldbcpp persisting metadata bytes leveldb took replicacpp persisted replica status voting recovercpp successfully joined paxos group recovercpp recover process terminated logcpp attempting start writer replicacpp replica received implicit promise request proposal leveldbcpp persisting metadata bytes leveldb took replicacpp persisted promised coordinatorcpp coordinator attempting fill missing positions replicacpp replica received explicit promise request position proposal leveldbcpp persisting action bytes leveldb took replicacpp persisted action replicacpp replica received write request position leveldbcpp reading position leveldb took leveldbcpp persisting action bytes leveldb took replicacpp persisted action replicacpp replica received learned notice position leveldbcpp persisting action bytes leveldb took replicacpp persisted action replicacpp replica learned nop action position logcpp writer started ending position leveldbcpp reading position leveldb took registrarcpp successfully fetched registry registrarcpp applied operations attempting update registry logcpp attempting append bytes log coordinatorcpp coordinator attempting write append action position replicacpp replica received write request position leveldbcpp persisting action bytes leveldb took replicacpp persisted action replicacpp replica received learned notice position leveldbcpp persisting action bytes leveldb took replicacpp persisted action replicacpp replica learned append action position registrarcpp successfully updated registry registrarcpp successfully recovered registrar logcpp attempting truncate log coordinatorcpp coordinator attempting write truncate action position mastercpp recovered slaves registry allowing mins slaves reregister hierarchicalcpp skipping recovery hierarchical allocator nothing recover replicacpp replica received write request position leveldbcpp persisting action bytes leveldb took replicacpp persisted action replicacpp replica received learned notice position leveldbcpp persisting action bytes leveldb took leveldbcpp deleting keys leveldb took replicacpp persisted action replicacpp replica learned truncate action position slavecpp slave started slavecpp flags startup appcsimplediscoveryuriprefixhttp appcstoredirtmpmesosstoreappc authenticateecrammd cgroupscpuenablepidsandtidscountfalse cgroupsenablecfsfalse cgroupshierarchysysfscgroup cgroupslimitswapfalse cgroupsrootmesos containerdiskwatchintervalsecs containerizersmesos credentialtmpdockercontainerizertestrootdockerrecoverorphanedpersistentvolumesajoespcredential defaultrole diskwatchintervalmins dockerdocker dockerkillorphanstrue dockerregistry dockerremovedelayhrs dockersocketvarrundockersock dockerstoptimeoutns dockerstoredirtmpmesosstoredocker enforcecontainerdiskquotafalse executorregistrationtimeoutmins executorshutdowngraceperiodsecs fetchercachedirtmpdockercontainerizertestrootdockerrecoverorphanedpersistentvolumesajoespfetch fetchercachesizegb frameworkshome gcdelayweeks gcdiskheadroom hadoophome helpfalse hostnamelookuptrue imageprovisionerbackendcopy initializedriverloggingtrue isolationposixcpuposixmem launcherdirmntteamcityworkbadddcbuildsrc logbufsecs logginglevelinfo oversubscribedresourcesintervalsecs perfdurationsecs perfintervalmins qoscorrectionintervalminns quietfalse recoverreconnect recoverytimeoutmins registrationbackofffactorms resourcescpumemdiskrole revocablecpulowprioritytrue sandboxdirectorymntmesossandbox stricttrue switchusertrue systemdenablesupporttrue systemdruntimedirectoryrunsystemdsystem versionfalse workdirtmpdockercontainerizertestrootdockerrecoverorphanedpersistentvolumesajoesp credentialshpp loading credential authentication tmpdockercontainerizertestrootdockerrecoverorphanedpersistentvolumesajoespcredential slavecpp slave using credential testprincipal resourcescpp parsing resources json failed cpumemdiskrole trying semicolondelimited string format instead slavecpp slave resources cpu mem diskrole cpus ports slavecpp slave attributes slavecpp slave hostname ipmesosphereio schedcpp version statecpp recovering state tmpdockercontainerizertestrootdockerrecoverorphanedpersistentvolumesajoespmeta statusupdatemanagercpp recovering status update manager dockercpp recovering docker containers schedcpp new master detected master schedcpp authenticating master master schedcpp using default crammd authenticatee slavecpp finished recovery authenticateecpp creating new client sasl connection slavecpp querying resource estimator oversubscribable resources mastercpp authenticating schedulercdeaaecfdbd slavecpp new master detected master authenticatorcpp starting authentication session crammdauthenticatee statusupdatemanagercpp pausing sending status updates slavecpp authenticating master master slavecpp using default crammd authenticatee slavecpp detecting new master authenticatorcpp creating new server sasl connection authenticateecpp creating new client sasl connection slavecpp received oversubscribable resources resource estimator authenticateecpp received sasl authentication mechanisms crammd authenticateecpp attempting authenticate mechanism crammd mastercpp authenticating slave authenticatorcpp received sasl authentication start authenticatorcpp starting authentication session crammdauthenticatee authenticatorcpp authentication requires steps authenticateecpp received sasl authentication step authenticatorcpp creating new server sasl connection authenticatorcpp received sasl authentication step auxpropcpp request lookup properties user testprincipal realm ipmesosphereio server fqdn ipmesosphereio saslauxpropverifyagainsthash false saslauxpropoverride false saslauxpropauthzid false auxpropcpp looking auxiliary property userpassword auxpropcpp looking auxiliary property cmusaslsecretcrammd auxpropcpp request lookup properties user testprincipal realm ipmesosphereio server fqdn ipmesosphereio saslauxpropverifyagainsthash false saslauxpropoverride false saslauxpropauthzid true auxpropcpp skipping auxiliary property userpassword since saslauxpropauthzid true auxpropcpp skipping auxiliary property cmusaslsecretcrammd since saslauxpropauthzid true authenticatorcpp authentication success authenticateecpp authentication success authenticateecpp received sasl authentication mechanisms crammd mastercpp successfully authenticated principal testprincipal schedulercdeaaecfdbd authenticateecpp attempting authenticate mechanism crammd authenticatorcpp authentication session cleanup crammdauthenticatee authenticatorcpp received sasl authentication start authenticatorcpp authentication requires steps schedcpp successfully authenticated master master schedcpp sending subscribe call master authenticateecpp received sasl authentication step schedcpp retry registration secs necessary authenticatorcpp received sasl authentication step auxpropcpp request lookup properties user testprincipal realm ipmesosphereio server fqdn ipmesosphereio saslauxpropverifyagainsthash false saslauxpropoverride false saslauxpropauthzid false auxpropcpp looking auxiliary property userpassword mastercpp received subscribe call framework default schedulercdeaaecfdbd auxpropcpp looking auxiliary property cmusaslsecretcrammd auxpropcpp request lookup properties user testprincipal realm ipmesosphereio server fqdn ipmesosphereio saslauxpropverifyagainsthash false saslauxpropoverride false saslauxpropauthzid true mastercpp authorizing framework principal testprincipal receive offers role role auxpropcpp skipping auxiliary property userpassword since saslauxpropauthzid true auxpropcpp skipping auxiliary property cmusaslsecretcrammd since saslauxpropauthzid true authenticatorcpp authentication success authenticateecpp authentication success mastercpp successfully authenticated principal testprincipal slave authenticatorcpp authentication session cleanup crammdauthenticatee mastercpp subscribing framework default checkpointing enabled capabilities slavecpp successfully authenticated master master slavecpp retry registration necessary hierarchicalcpp added framework cccefadfedadba schedcpp framework registered cccefadfedadba hierarchicalcpp resources available allocate hierarchicalcpp inverse offers send schedcpp schedulerregistered took mastercpp registering slave slave ipmesosphereio cccefadfedadbas hierarchicalcpp performed allocation slaves registrarcpp applied operations attempting update registry logcpp attempting append bytes log coordinatorcpp coordinator attempting write append action position replicacpp replica received write request position slavecpp retry registration necessary mastercpp ignoring register slave message slave ipmesosphereio admission already progress leveldbcpp persisting action bytes level,2
MESOS-4833,poor allocator performance labeled resources andor persistent volumes,modifying hierarchicalallocatorbenchmarktestresourcelabels benchmark use distinct labels different slaves performance regresses seconds minutes culprit seems way allocator merges together resources reserved resource labels persistent volume ids inhibit merging causes performance much worse,5
MESOS-4834,add file fetcher plugin,add support file based uri fetcher could useful container image provisioning local file system,2
MESOS-4835,cgroupsanyhierarchywithfreezertestrootcgroupsdestroytracedprocess flaky,verbose logs code run cgroupsanyhierarchywithfreezertestrootcgroupsdestroytracedprocess cgroupscpp freezing cgroup sysfscgroupfreezermesostest cgroupscpp successfully froze cgroup sysfscgroupfreezermesostest cgroupscpp thawing cgroup sysfscgroupfreezermesostest cgroupscpp successfullly thawed cgroup sysfscgroupfreezermesostest srctestscontainerizercgroupstestscpp failure value waitpidpid status actual expected srctestscontainerizercgroupstestscpp failure value errnolocation actual expected failed cgroupsanyhierarchywithfreezertestrootcgroupsdestroytracedprocess code,2
MESOS-4836,fix rmdir windows,due bug mesos landed,1
MESOS-4839,move placement new processes freezer cgroup parent hook,linux launcher places new processes freezer cgroup currently done combination childsetup function blocking new process parent done parent placing child process cgroup signaling child continue parenthooks support behavior blocking child work done parent much cleaner way,3
MESOS-4840,remove internal usage deprecated shutdownframework acl,shutdownframework acl deprecated couple versions ago favor teardownframework message deprecation cycle came means remove message references code base,2
MESOS-4844,add authentication master endpoints,add authorization around operator endpoints need add authentication support unauthenticated requests denied authenticatehttp enabled principal passed route,2
MESOS-4848,agent authn research spike,research master authentication flags see changes necessary agent http authentication write page summarydesign doc,2
MESOS-4849,add agent flags http authentication,flags added agent enable http authentication authenticatehttp specify credentials specify http authenticators authenticators,2
MESOS-4850,add authentication agent endpoints state flags,state flags endpoints installed srcslaveslavecpp thus straightforward make authenticated agent endpoints require bit consideration tracked mesos information agent endpoints see search route source code code grep route src grep master grep tests grep json srcversionversioncpp route versionhelp versionprocessversion srcfilesfilescpp routebrowse srcfilesfilescpp routeread srcfilesfilescpp routedownload srcfilesfilescpp routedebug srcslaveslavecpp routeapivexecutor srcslaveslavecpp routestate srcslaveslavecpp routeflags srcslaveslavecpp routehealth srcslavemonitorcpp routestatistics grep route rdparty grep tests grep readme grep examples grep help grep processpp rdpartylibprocessincludeprocessprofilerhpp routestart starthelp profilerstart rdpartylibprocessincludeprocessprofilerhpp routestop stophelp profilerstop rdpartylibprocessincludeprocesssystemhpp routestatsjson statshelp systemstats rdpartylibprocessincludeprocesslogginghpp routetoggle togglehelp thistoggle code,3
MESOS-4854,update changelog netcls isolator,need update changelog release,1
MESOS-4858,make changes executor library around managing connections,implementing pipelining changes scheduler library mesos noticed couple small bugs would like fix executor library dont pass connection objects defer callbacks sometimes lead deadlocks minor cleanups around accepting subscribe call one currently progress create random uuid connectionid initiate connection agent scenarios accept connection attempts stale connections,3
MESOS-4859,add explicit upgrade instructions docs,documentation currently contains perversion upgrade guidelines recent releases outlines upgrade concerns version without detailing explicit upgrade instructions add explicit upgrade instructions top upgrades documentation supplemented perversion concerns done within upgrade docs early versions text like code order upgrade running cluster install new master binaries restart masters upgrade schedulers linking latest native library mesos jar necessary restart schedulers install new slave binaries restart slaves upgrade executors linking latest native library mesos jar necessary code instructions effect featured prominently doc,1
MESOS-4860,add script install nvidia gdk host,script used install nvidia gdk cuda mesos development machine purpose nvidia gdk provide necessary header files nvmlh library files libnvidiamlso necessary build mesos nvidia gpu support machine mesos compiled doesnt gpus libnvidiamlso consists stubs allowing mesos build run actually anything useful hood enables build gpuenabled mesos development machine without gpus deploy production machine gpus reasonably sure work,2
MESOS-4861,add configure flags build nvidia gpu support,configure flags used enable nvidia gpu support well specify installation directories nvml header library files already installed standard includelibrary paths system also used conditionally build support nvidia gpus mesos,2
MESOS-4863,add nvidia gpu isolator tests,need able run unit tests verify gpu isolation well run full blown tests actually exercise gpus tests build proper configure flags set enabling nvidia gpu support,2
MESOS-4864,add flag specify available nvidia gpus agents command line,initial gpu support autodiscovery gpus agent operator need specify flag command line listing gpus available system,3
MESOS-4865,add gpus explicit resource,add gpus explicitly recognized resource mesos akin cpus memory ports disk containerizer verify number gpu resources passed via resources flag matches list gpus passed via nvidiagpus flag future add autodiscovery matching unnecessary however always pass gpus resource make gpu available system unlike cpus memory default probed,3
MESOS-4868,persistentvolumetests need set acls,persistentvolumetest custom helper setting acls masterflags code acls acls hashsetstring roles foreach const frameworkinfo framework frameworks mesosaclregisterframework acl aclsaddregisterframeworks aclmutableprincipalsaddvaluesframeworkprincipal aclmutablerolesaddvaluesframeworkrole rolesinsertframeworkrole flagsacls acls flagsroles stringsjoin roles code longer necessary implicit roles,1
MESOS-4872,dump contents sandbox test fails,berndmesos added logic extra info rare flaky test information useful regardless test type generalized clusterslave clusterslave destructed detect test failed navigate workdir print sandboxes andor useful debugging info also see refactor mesos,3
MESOS-4877,mesos containerizer cant handle top level docker image like alpine must use libraryalpine,demonstrated mesosexecute command docker containerizer image alpine success code sudo buildsrcmesosexecute dockerimagealpine containerizerdocker namejustatest commandsleep masterlocalhost code mesos containerizer image alpine failure code sudo buildsrcmesosexecute dockerimagealpine containerizermesos namejustatest commandsleep masterlocalhost code mesos containerizer image libraryalpine success code sudo buildsrcmesosexecute dockerimagelibraryalpine containerizermesos namejustatest commandsleep masterlocalhost code slave logs code cdaafc metadatamanagercpp looking image alpinelatest registrypullercpp pulling image alpinelatest dockermanifestregistrydockerioalpinelatest tmpmesostest storedockerstagingkamlq slavecpp container bfdabaaaceeace executor justatest framework fcfbeacdaafc failed start collect failed unexpected http response unauthorized code curl command executed code sudo sysdig evttime proccmdline evttypeexecve procnamecurl curl curl curl authorization bearer eyjhbgcioijfuziniisinrcciikpxvcisingyyiwyjnsuldthpdqfkudbdlcqwdjqkfequtczdxagtqtbruurbakjhtvvrdfnwurwuvferxpukgbpparytjbrnldgulfsrhbjvfrsukrovvwrmctmtgrlfcfnuveettgurttzumfkztnpwqzrvkjpaxhulvrnlexazftekflrncweeuqtjnalvtrvmuewmfgdzbtmpbmkquxhpvfuxtkrayufwxhsrejdqmdovkjbtvrpmghhuuwnldgzfzwamyuvzksuswlpuvekttfnmvrecfnwrekxtsvfnrbzztmvexumpwwvrssklpbfjmtmtnnlmxukxoanbcuvvvugadfdlisasxpqmenbuvljsasxpqmerbuwneuwdbrxluzivdeitjlmkvxcgrdefdtsnqvnvmjtwurwgvftunvmdbyqjiakniuvhrefdmossmuxqmlznqbkrmrkiwvjbgzgdwajlowurlpxtjzaknccnpbtjntlziuthcqwyrujbtunbsufrhdzrfzsmgxcqwdqmdzrvzsmgxbrejfqmdovkhrnevquveuvaslrucflwmvzxtpaqlywzzzwbgxotwpveldevkpbepvtwpvnlqxtkttanbmvkrwrsaevacvkvzmlnecexwrxmyttgqlmxuxdszlevliwakjeohdqwuevvrsyucehwemrktxovvvfutztrtawvvrwufzgullpalpculvnnlvrmhprenbcvwpkreroudoemmuwxarlfucepsazkttowkvcddzljsasxpqmevbdleufbdjnswhbtxzithchhrtktqsdrhmfbnslfdxrmtjztrdfvmwszejovgxuwvfudkfprufyvjgsgjsrozlvsszzuvjhrurvqmzzdzelrzbmagjbzznoumfvpsjdfqeyjhynlcmioltdlcjhdwqioijyzwdpcryeskbnrzxiuawilcjlehaiojentcyodinzqsimlhdcimtqnzimjuncwiaxnzijoiyxvackbnrzxiuawilcjqdgkioijaogtynxzxnejmwknirsicvjiacisimiziimtqnzimjuncwicviijoiincwtjqpmbuparhmqjdfhztiahcvgntfwizeclsgxlvqsaqxaalnzkwaqlchjnphxgwaelaw code also got result ubuntu docker image,3
MESOS-4879,update glog patch support powerpc,part powerpc porting,1
MESOS-4882,add support command arguments mesosexecute,commandinfo protobuf support two kinds command code two ways specify command shell true command launched via shell binsh value value specified treated shell command arguments ignored shell false command launched passing arguments executable value specified treated filename executable arguments treated arguments executable similar posix exec families launch processes execlpvalue arguments arguments code mesosexecute cannot handle enabling help testing running one tasks,5
MESOS-4886,support mesos containerizer forcepullimage option,currently unified containerizer images already cached metadata manager cannot updated user delete corresponding images store update need support forcepullimage option unified containerizer provide override option existed,3
MESOS-4888,default cmd executed incorrect command,mesos containerizer launch container using docker image container default cmd executable command incorrect sequence example image default entrypoint null cmd user defines shellfalse value none arguments echo hello world executable command echo hello world incorrect echo hello world instead problem exposed case value argv entrypoint cmd,2
MESOS-4889,implement runtime isolator tests,different cases docker runtime isolator special cases tested unique test case verify docker runtime isolator logic correct,5
MESOS-4891,add containers endpoint agent list active containers,endpoint similar monitorstatisticsjson endpoint itll also contain containerstatus container see containerstatus mesosproto well eventually deprecate monitorstatisticsjson endpoint,8
MESOS-4902,add authentication libprocess endpoints,addition endpoints addressed mesos mesos following endpoints would also benefit http authentication profiler loggingtoggle metricssnapshot adding http authentication endpoints bit complicated defined libprocess level working mesos became apparent since tests use instance libprocess master agent different default authentication realms must used masteragent http authentication independently enableddisabled establish mechanism making endpoint authenticated allows install endpoint like files whose code shared master agent different authentication realms master agent avoid hardcoding default authentication realm libprocess permit use different authentication realms master agent keep applicationlevel concerns leaking libprocess another option would use single default authentication realm always enable disable http authentication master agent tests however wouldnt allow test scenarios http authentication enabled one disabled,5
MESOS-4903,allow multiple loads module manifests,modulemanagerload designed called exactly process lifetime works well masteragent environments however fail scheduler environments example single scheduler binary might implement multiple scheduler drivers causing multiple calls modulemanagerload leading failure,3
MESOS-4908,tasks cannot killed forcefully,currently way scheduler instruct executor kill certain task immediately skipping possible timeouts kill policies may desirable cases like kill policy minutes something went wrong scheduler decides issue forceful kill,5
MESOS-4909,introduce kill policy tasks,task may require time clean even special mechanism issue kill request currently sigterm followed sigkill introducing kill policies per task help address issue,5
MESOS-4910,deprecate dockerstoptimeout agent flag,instead combination executorshutdowngraceperiod agent flag optionally task kill policies used,1
MESOS-4911,executor driver respect executor shutdown grace period,executor shutdown grace period configured agent propagated executors via mesosexecutorshutdowngraceperiod environment variable executor driver must use timeout delay hard shutdown related executor,1
MESOS-4912,linuxfilesystemisolatortestrootmultiplecontainers fails,observed noformat step run linuxfilesystemisolatortestrootmultiplecontainers step linuxcpp making tmpmlvlnv shared mount step linuxlaunchercpp using sysfscgroupfreezer freezer hierarchy linux launcher step containerizercpp starting container daffadedfab executor testexecutor framework step provisionercpp provisioning image rootfs tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecd container daffadedfab step copycpp copying layer path tmpmlvlnvtestimage rootfs tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecd step linuxcpp bind mounting work directory tmpmlvlnvslavestestslaveframeworksexecutorstestexecutorrunsdaffadedfab tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecdmntmesossandbox container daffadedfab step linuxcpp changing ownership persistent volume tmpmlvlnvvolumesrolestestrolepersistentvolumeid uid gid step linuxcpp mounting tmpmlvlnvvolumesrolestestrolepersistentvolumeid tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecdmntmesossandboxvolume persistent volume disktestrolepersistentvolumeidvolume container daffadedfab step linuxlaunchercpp cloning child process flags clonenewns step containerizercpp starting container fececcaefeffe executor testexecutor framework step containerizercpp destroying container daffadedfab step provisionercpp provisioning image rootfs tmpmlvlnvprovisionercontainersfececcaefeffebackendscopyrootfsesbddbeaedde container fececcaefeffe step copycpp copying layer path tmpmlvlnvtestimage rootfs tmpmlvlnvprovisionercontainersfececcaefeffebackendscopyrootfsesbddbeaedde step cgroupscpp freezing cgroup sysfscgroupfreezermesosdaffadedfab step cgroupscpp successfully froze cgroup sysfscgroupfreezermesosdaffadedfab step cgroupscpp thawing cgroup sysfscgroupfreezermesosdaffadedfab step cgroupscpp successfullly thawed cgroup sysfscgroupfreezermesosdaffadedfab step containerizercpp executor container daffadedfab exited step linuxcpp unmounting volume tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecdmntmesossandboxvolume container daffadedfab step linuxcpp unmounting sandboxwork directory tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecdmntmesossandbox container daffadedfab step provisionercpp destroying container rootfs tmpmlvlnvprovisionercontainersdaffadedfabbackendscopyrootfsesdeafbbbecd container daffadedfab step srctestscontainerizerfilesystemisolatortestscpp failure step failed wait secs wait step failed linuxfilesystemisolatortestrootmultiplecontainers noformat,3
MESOS-4914,processormanager delegate optionstring string,currently delegate field processmanager string type check existence delegate comparing delegate using option preferred method things like,1
MESOS-4916,allow modules express multiinstantiable thread safe,module might instantiated multiple time multiple schedulers java process instantiating authenticator module within process current mechanism doesnt provide way module api forbid multiple instantiations module check return error prior instantiation along similar lines module able express threadsafety concerns typically module running masteragent doesnt concerned thread safety uses libprocess api however investigate plays scheduler environment,8
MESOS-4918,cache module manifests loading modulemanager,since module managers allowed load module multiple times caching module manifests avoid cases module tries trick module manager changing modulebase fields next call modulemanagerload,3
MESOS-4922,setup proper etchostname etchosts etcresolvconf containers networkcni isolator,networkcni isolator needs properly setup etchostname etchosts container hostname randomly generated assigned returned cni plugin consider following cases container using host filesystem container using different filesystem custom executor command executor,5
MESOS-4926,add list parser comma separated integers flags,flags require lists integers passed explicit parser instead relying hoc solutions,2
MESOS-4927,flag parser hashmapstring string live stout mesos,title says,1
MESOS-4928,remove get calls option try variables resources abstraction,possible get calls replaced option try variables ticket proposes blanket change resource abstraction files code base whole preparation introducing new gpu resource without change would need use old get calls instead propose fix old code surrounding consistency right way,1
MESOS-4932,propose design authorization based filtering endpoints,design doc found,5
MESOS-4933,registrar http authentication,master agents progress provide http authentication registrar see,3
MESOS-4934,enable help include authentication status endpoint,enable authentication endpoints document endpoints support authentication ones dont,2
MESOS-4937,investigate container security options mesos containerizer,investigate following improve container security mesos containerizer come list features want support mvp capabilities user namespace seccomp selinux apparmor investigate container systems regarding security docker oci,5
MESOS-4939,support specifying percontainer docker registry,currently support per agent flag specify docker registry instead allow people specify registry part docker image name like docker pull,3
MESOS-4941,support update existing quota,want support updating existing quota without cycle delete recreate avoids possible starvation risk losing quota delete recreate also makes interface friendly design doc,8
MESOS-4942,docker runtime isolator tests may cause disk issue,currently slave working directory used docker store dir archive dir problematic slave work dir exactly environmentmkdtemp get cleaned end whole test runtime isolator local puller tests hosts rootfs size relatively big cleanup done test tear,2
MESOS-4943,reduce size linuxrootfs tests,right linuxrootfs copies files host filesystem construct chrootable rootfs copy lot unnecessary files making large potentially strip lot files,13
MESOS-4944,improve overlay backend writable,currently overlay backend provision readonly use empty directory container sandbox act upper layer writable,5
MESOS-4949,executor shutdown grace period configurable,currently executor shutdown grace period specified agent flag propagated executors via mesosexecutorshutdowngraceperiod environment variable way adjust timeout needs particular executor tackle problem propose introduce optional shutdowngraceperiod field executorinfo,3
MESOS-4950,implement reconnect funtionality scheduler library,currently way schedulers force reconnection attempt master using scheduler library srcschedulerschedulercpp specifically useful scenarios one way network partition master due scheduler received heartbeat events master case scheduler might want force reconnection attempt master instead relying disconnected callback,3
MESOS-4951,enable actors pass authentication realm libprocess,prepare mesos mesos master agent need way pass desired authentication realm libprocess since endpoints like profiler get installed libprocess masteragent able specify initialization authentication realm libprocesslevel endpoints authenticated,2
MESOS-4956,add authentication files endpoints,protect access authz masteragent logs well executor sandboxes need authentication files endpoints adding http authentication endpoints bit complicated since defined code shared master agent working mesos became apparent since tests use instance libprocess master agent different default authentication realms must used masteragent http authentication independently enableddisabled establish mechanism making endpoint authenticated allows install endpoint like files whose code shared master agent different authentication realms master agent avoid hardcoding default authentication realm libprocess permit use different authentication realms master agent keep applicationlevel concerns leaking libprocess another option would use single default authentication realm always enable disable http authentication master agent tests however wouldnt allow test scenarios http authentication enabled one disabled,5
